name,artist,genre
Playinwitme (feat. Kehlani),KYLE,pop
Faded,Alan Walker,pop
wokeuplikethis*,Playboi Carti,pop
Maybe It's Time,Bradley Cooper,pop
WILD,Troye Sivan,pop
Lemon,N.E.R.D,pop
Both (feat. Drake),Gucci Mane,pop
I Wanna Know (feat. Bea Miller),NOTD,pop
Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha,pop
Feeling Myself,Nicki Minaj,pop
Life Of The Party,Shawn Mendes,pop
Oblivion,Bastille,pop
I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,pop
No Shopping,French Montana,pop
Slow Hands,Niall Horan,pop
Not Nice,PARTYNEXTDOOR,pop
Love On The Brain,Rihanna,pop
Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,pop
Electricity (with Dua Lipa),Silk City,pop
Angel,Fifth Harmony,pop
Finesse,Bruno Mars,pop
This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,pop
Come & Get It,Selena Gomez,pop
Solo (feat. Demi Lovato),Clean Bandit,pop
Jealous,Labrinth,pop
Oh Lord,MiC LOWRY,pop
X (feat. Future),21 Savage,pop
XO,John Mayer,pop
Worth It,Fifth Harmony,pop
Hey Brother,Avicii,pop
This Is America,Childish Gambino,pop
human,Christina Perri,pop
In My Mind,Dynoro,pop
Boys,Charli XCX,pop
"My Love (feat. Major Lazer, WizKid, Dua Lipa)",Wale,pop
Thunder,Imagine Dragons,pop
Lonely Together (feat. Rita Ora),Avicii,pop
Mirrors,Justin Timberlake,pop
When You Love Someone,James TW,pop
Thunderclouds,Sia,pop
Ain't Your Mama,Jennifer Lopez,pop
Money Longer,Lil Uzi Vert,pop
Love U Better (feat. Lil Wayne & The-Dream),Ty Dolla $ign,pop
Bad and Boujee (feat. Lil Uzi Vert),Migos,pop
Where Ya At,Future,pop
Saved (feat. E-40),Ty Dolla $ign,pop
Roar,Katy Perry,pop
I See Fire,Ed Sheeran,pop
There for You,Martin Garrix,pop
Always Remember Us This Way,Lady Gaga,pop
"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,pop
Say It,Flume,pop
Caroline,Aminé,pop
From Time,Drake,pop
Want to Want Me,Jason Derulo,pop
New,Daya,pop
Cake,Flo Rida,pop
Gorgeous,Taylor Swift,pop
Purple Lamborghini (with Rick Ross),Skrillex,pop
I'm a Mess,Ed Sheeran,pop
do re mi,blackbear,pop
Let Her Go,Passenger,pop
Calypso,Luis Fonsi,pop
Love Myself,Hailee Steinfeld,pop
broken,lovelytheband,pop
Shining (feat. Beyoncé & Jay-Z),DJ Khaled,pop
Still Falling For You,Ellie Goulding,pop
APESHIT,The Carters,pop
Flashlight (Sweet Life Mix),Hailee Steinfeld,pop
Five More Hours,Deorro,pop
I'll Be There,Jess Glynne,pop
Some Way,NAV,pop
You & Me,Disclosure,pop
This Is What You Came For,Calvin Harris,pop
Magnolia,Playboi Carti,pop
Radioactive,Imagine Dragons,pop
Scars To Your Beautiful,Alessia Cara,pop
Youngblood,5 Seconds of Summer,pop
Sex,Cheat Codes,pop
MIA (feat. Drake),Bad Bunny,pop
Too Good,Drake,pop
All The Stars (with SZA),Kendrick Lamar,pop
Better Not (feat. Wafia),Louis The Child,pop
Pray For Me (with Kendrick Lamar),The Weeknd,pop
Ain't My Fault,Zara Larsson,pop
It Ain't Me,Kygo,pop
OTW,Khalid,pop
"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,pop
Partition,Beyoncé,pop
No Vacancy,OneRepublic,pop
Take Me Home,Jess Glynne,pop
You Don't Know Me,Jax Jones,pop
Idfc,blackbear,pop
Like I Do,David Guetta,pop
Are You With Me,Lost Frequencies,pop
LUV,Tory Lanez,pop
The Way,Ariana Grande,pop
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,pop
Amnesia,5 Seconds of Summer,pop
Jumpman,Drake,pop
Something New,Zendaya,pop
Most Girls,Hailee Steinfeld,pop
Cold (feat. Future),Maroon 5,pop
BUTTERFLY EFFECT,Travis Scott,pop
Bed Peace,Jhene Aiko,pop
All of the Stars,Ed Sheeran,pop
Love On Me,Galantis,pop
Dollhouse,Melanie Martinez,pop
Havana (feat. Young Thug),Camila Cabello,pop
What Lovers Do (feat. SZA),Maroon 5,pop
Superheroes,The Script,pop
Work,Rihanna,pop
I Don't Mind (feat. Juicy J),Usher,pop
Somebody That I Used To Know,Gotye,pop
Tie Me Down (with Elley Duhé),Gryffin,pop
Whenever (feat. Conor Maynard),Kris Kross Amsterdam,pop
Go Flex,Post Malone,pop
Diamonds,Rihanna,pop
Rolling in the Deep,Adele,pop
Stronger (What Doesn't Kill You),Kelly Clarkson,pop
Portland,Drake,pop
Remember I Told You,Nick Jonas,pop
Ain't It Fun,Paramore,pop
Bedroom Floor,Liam Payne,pop
Budapest,George Ezra,pop
Scream & Shout,will.i.am,pop
Fresh Eyes,Andy Grammer,pop
Ring Ring (feat. Mabel & Rich The Kid),Jax Jones,pop
Tuesday (feat. Drake),ILOVEMAKONNEN,pop
Blow Your Mind (Mwah),Dua Lipa,pop
Moves Like Jagger,Maroon 5,pop
Geronimo,Sheppard,pop
Time of Our Lives,Pitbull,pop
Glad You Came,The Wanted,pop
Recognize (feat. Drake),PARTYNEXTDOOR,pop
Make Me (Cry),Noah Cyrus,pop
Rude,MAGIC!,pop
Hot N*gga,Bobby Shmurda,pop
Beautiful (feat. Camila Cabello),Bazzi,pop
Angels,Khalid,pop
The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,pop
Tears (feat. Louisa Johnson),Clean Bandit,pop
This Town,Niall Horan,pop
DUELE EL CORAZON,Enrique Iglesias,pop
Crash,Usher,pop
Burn,Ellie Goulding,pop
Hopeless,Khalid,pop
"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,pop
Sober,Childish Gambino,pop
This Feeling (feat. Kelsea Ballerini),The Chainsmokers,pop
Anywhere,Rita Ora,pop
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,pop
Hurts So Good,Astrid S,pop
Thru These Tears,LANY,pop
The Lazy Song,Bruno Mars,pop
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,pop
OMG,Camila Cabello,pop
Lost In Japan,Shawn Mendes,pop
Bad Intentions,Niykee Heaton,pop
Woman Like Me (feat. Nicki Minaj),Little Mix,pop
Team,Iggy Azalea,pop
Someone New,Hozier,pop
Girls Like You (feat. Cardi B),Maroon 5,pop
Believer,Imagine Dragons,pop
Man Of The Year,ScHoolboy Q,pop
Call Out My Name,The Weeknd,pop
We Found Love,Rihanna,pop
Girls Like (feat. Zara Larsson),Tinie Tempah,pop
Oceans Away,A R I Z O N A,pop
Level Up,Ciara,pop
New Flame,Chris Brown,pop
Never Be Like You,Flume,pop
Again,Noah Cyrus,pop
Good Old Days (feat. Kesha),Macklemore,pop
XO TOUR Llif3,Lil Uzi Vert,pop
Why You Always Hatin?,YG,pop
Wasted,Tiësto,pop
THat Part,ScHoolboy Q,pop
Right Now,Nick Jonas,pop
Bed (feat. Ariana Grande),Nicki Minaj,pop
Mala Mía,Maluma,pop
Wherever I Go,OneRepublic,pop
Lost Boy,Ruth B.,pop
Timber (feat. Ke$ha),Pitbull,pop
in my miNd,Maty Noyes,pop
Colors,Halsey,pop
Cheerleader,OMI,pop
Unconditionally,Katy Perry,pop
Miss You,James Hersey,pop
False Alarm,Matoma,pop
Side To Side,Ariana Grande,pop
Now Or Never,Halsey,pop
When I Was Your Man,Bruno Mars,pop
California Gurls,Katy Perry,pop
679 (feat. Remy Boyz),Fetty Wap,pop
H.O.L.Y.,Florida Georgia Line,pop
Come and See Me (feat. Drake),PARTYNEXTDOOR,pop
Jackie Chan,Tiësto,pop
Body Moves,DNCE,pop
Hands To Myself,Selena Gomez,pop
Sign of the Times,Harry Styles,pop
Someone Like You,Adele,pop
Ain't Giving Up,Craig David,pop
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,pop
I Got You,Bebe Rexha,pop
Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,pop
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,pop
Supermarket Flowers,Ed Sheeran,pop
Me You,Russ,pop
No Type,Rae Sremmurd,pop
Show Me (feat. Chris Brown),Kid Ink,pop
Promises (with Sam Smith),Calvin Harris,pop
Where Are Ü Now (with Justin Bieber),Jack Ü,pop
Bang My Head (feat. Sia & Fetty Wap),David Guetta,pop
Shut Up and Dance,WALK THE MOON,pop
Hymn for the Weekend,Coldplay,pop
Ciao Adios,Anne-Marie,pop
Don't Leave Me Alone (feat. Anne-Marie),David Guetta,pop
Domino,Jessie J,pop
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,pop
Seven Million (feat. Future),Lil Uzi Vert,pop
Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,pop
LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,pop
Call Me Maybe,Carly Rae Jepsen,pop
Rise,Jonas Blue,pop
Gangsta,Kehlani,pop
Bad Romance,Lady Gaga,pop
Sexy Dirty Love,Demi Lovato,pop
Familiar,Liam Payne,pop
Who Do You Love?,YG,pop
Let Me Love You,DJ Snake,pop
Electric Love,BØRNS,pop
No More Sad Songs,Little Mix,pop
Chill Bill,Rob $tone,pop
Super Far,LANY,pop
Darkside,Alan Walker,pop
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,pop
Counting Stars,OneRepublic,pop
Hard Times,Paramore,pop
Sing,Ed Sheeran,pop
At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,pop
7 Years,Lukas Graham,pop
Once In a While,Timeflies,pop
TiK ToK,Kesha,pop
Comin Out Strong,Future,pop
Holy Grail,JAY Z,pop
We Don't Have To Take Our Clothes Off,Ella Eyre,pop
Bang Bang,Jessie J,pop
I'm Upset,Drake,pop
Love Galore (feat. Travis Scott),SZA,pop
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,pop
Say My Name,David Guetta,pop
Slippery (feat. Gucci Mane),Migos,pop
Stargazing,Kygo,pop
One More Night,Maroon 5,pop
Plain Jane,A$AP Ferg,pop
"Touchin, Lovin (feat. Nicki Minaj)",Trey Songz,pop
If It Ain't Love,Jason Derulo,pop
"i hate u, i love u (feat. olivia o'brien)",gnash,pop
Still into You,Paramore,pop
Only,Nicki Minaj,pop
Cool Girl,Tove Lo,pop
Thinking out Loud,Ed Sheeran,pop
Body Party,Ciara,pop
I Lived,OneRepublic,pop
All Falls Down (feat. Juliander),Alan Walker,pop
Ocean (feat. Khalid),Martin Garrix,pop
Controlla,Drake,pop
Crying in the Club,Camila Cabello,pop
Let Me Down Slowly,Alec Benjamin,pop
GDFR (feat. Sage The Gemini & Lookas),Flo Rida,pop
Relationship (feat. Future),Young Thug,pop
First Time,Kygo,pop
Final Song,MØ,pop
Trumpets,Jason Derulo,pop
Perfect Places,Lorde,pop
Dang! (feat. Anderson .Paak),Mac Miller,pop
Can't Feel My Face,The Weeknd,pop
Jumpsuit,Twenty One Pilots,pop
Ho Hey,The Lumineers,pop
Bodak Yellow,Cardi B,pop
Easy Love,Lauv,pop
Cut It (feat. Young Dolph),O.T. Genasis,pop
Talk Dirty (feat. 2 Chainz),Jason Derulo,pop
Walk It Talk It,Migos,pop
Congratulations,Post Malone,pop
One Kiss (with Dua Lipa),Calvin Harris,pop
Nobody Else But You,Trey Songz,pop
Location,Khalid,pop
Nonstop,Drake,pop
Heart Attack,Demi Lovato,pop
Chained To The Rhythm,Katy Perry,pop
24K Magic,Bruno Mars,pop
Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,pop
Rake It Up,Yo Gotti,pop
Summer,Calvin Harris,pop
One Call Away,Charlie Puth,pop
Locked Away,R. City,pop
Prayer in C,Lilly Wood and The Prick,pop
Unforgettable,French Montana,pop
Shallow,Lady Gaga,pop
Perplexing Pegasus,Rae Sremmurd,pop
In the Name of Love,Martin Garrix,pop
DNA.,Kendrick Lamar,pop
Come Get Her,Rae Sremmurd,pop
Bad At Love,Halsey,pop
Two High,Moon Taxi,pop
"Do You Mind (feat. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross)",DJ Khaled,pop
Paranoid (feat. B.o.B),Ty Dolla $ign,pop
Winter,Khalid,pop
Venom,Eminem,pop
Just the Way You Are,Bruno Mars,pop
See You Again (feat. Charlie Puth),Wiz Khalifa,pop
oui,Jeremih,pop
Let's Go (Remix),Khalid,pop
Animals,Maroon 5,pop
Issues,Julia Michaels,pop
My Favorite Part,Mac Miller,pop
Safe And Sound,Capital Cities,pop
Demons,Imagine Dragons,pop
when the party's over,Billie Eilish,pop
Scared to Be Lonely,Martin Garrix,pop
This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,pop
Cool for the Summer,Demi Lovato,pop
Diamond Heart,Alan Walker,pop
All We Know,The Chainsmokers,pop
Turn Down for What,DJ Snake,pop
Into You,Ariana Grande,pop
Pink + White,Frank Ocean,pop
Body,Dreezy,pop
Centuries,Fall Out Boy,pop
Somebody,Natalie La Rose,pop
A Different Way (with Lauv),DJ Snake,pop
In My Blood,Shawn Mendes,pop
Bacon,Nick Jonas,pop
Uptown Funk,Mark Ronson,pop
Man's Not Hot,Big Shaq,pop
Let Me Hold You (Turn Me On),Cheat Codes,pop
Some Nights,fun.,pop
8 Letters,Why Don't We,pop
Signs,Drake,pop
No Money,Galantis,pop
Campaign (feat. Future),Ty Dolla $ign,pop
Wake Me Up,Avicii,pop
Heathens,Twenty One Pilots,pop
Middle Of The Night,The Vamps,pop
Earned It (Fifty Shades Of Grey),The Weeknd,pop
Too Good At Goodbyes,Sam Smith,pop
On My Mind,Ellie Goulding,pop
Let It Go,James Bay,pop
Yes Indeed,Lil Baby,pop
Worst In Me,Julia Michaels,pop
Uber Everywhere,MadeinTYO,pop
Jump Out The Window,Big Sean,pop
"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",Rita Ora,pop
Boom Clap,Charli XCX,pop
My House,Flo Rida,pop
Nights With You,MØ,pop
Post to Be (feat. Chris Brown & Jhene Aiko),Omarion,pop
Happy,Pharrell Williams,pop
Be Somebody,Steve Aoki,pop
Redbone,Childish Gambino,pop
One Dance,Drake,pop
Too Much To Ask,Niall Horan,pop
Wyclef Jean,Young Thug,pop
What About Us,P!nk,pop
Love Lies (with Normani),Khalid,pop
Just Give Me a Reason (feat. Nate Ruess),P!nk,pop
Questions,Chris Brown,pop
Clandestino,Shakira,pop
To the Max,DJ Khaled,pop
Why,Sabrina Carpenter,pop
Come First,Terror Jr,pop
Payphone,Maroon 5,pop
Shout Out to My Ex,Little Mix,pop
Beware,Big Sean,pop
How Long Will I Love You,Ellie Goulding,pop
Arigato,Julie Bergan,pop
Back To You,Selena Gomez,pop
Chanel,Frank Ocean,pop
Lay It All on Me (feat. Ed Sheeran),Rudimental,pop
The Middle,Zedd,pop
We Are Young (feat. Janelle Monáe),fun.,pop
Better Now,Post Malone,pop
Bad Liar,Selena Gomez,pop
Call Me,NEIKED,pop
Moonlight,XXXTENTACION,pop
Black Beatles,Rae Sremmurd,pop
Get Lucky (feat. Pharrell Williams & Nile Rodgers),Daft Punk,pop
Wild Ones (feat. Sia),Flo Rida,pop
Ghostface Killers,21 Savage,pop
Do I Wanna Know?,Arctic Monkeys,pop
Carry Me (feat. Julia Michaels),Kygo,pop
Mama Said,Lukas Graham,pop
Heatstroke,Calvin Harris,pop
Drunk in Love,Beyoncé,pop
Swang,Rae Sremmurd,pop
It Won't Stop (feat. Chris Brown),Sevyn Streeter,pop
All Mine,Kanye West,pop
It's A Vibe,2 Chainz,pop
IV. Sweatpants,Childish Gambino,pop
Plug Walk,Rich The Kid,pop
Loyal,Chris Brown,pop
Elastic Heart,Sia,pop
"All of Me (feat. Logic, ROZES)",Big Gigantic,pop
Shotgun,George Ezra,pop
Just Got Paid,Sigala,pop
Pretty Girl,Maggie Lindemann,pop
Strangers,Halsey,pop
Mad Love,Sean Paul,pop
Mi Gente,J Balvin,pop
New Light,John Mayer,pop
Close,Nick Jonas,pop
Ride,Twenty One Pilots,pop
How Long,Charlie Puth,pop
Mask Off,Future,pop
Creep On Me,GASHI,pop
We Don't Care,Sigala,pop
A Sky Full of Stars,Coldplay,pop
No Fear,DeJ Loaf,pop
Side Effects (feat. Emily Warren),The Chainsmokers,pop
The Worst,Jhene Aiko,pop
Came Here for Love,Sigala,pop
Stay With Me,Sam Smith,pop
I'm Not The Only One,Sam Smith,pop
Castle on the Hill,Ed Sheeran,pop
GOD.,Kendrick Lamar,pop
I Need Your Love (feat. Ellie Goulding),Calvin Harris,pop
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,pop
History,One Direction,pop
Renegades,X Ambassadors,pop
Outside,Calvin Harris,pop
What Makes You Beautiful,One Direction,pop
Sun Comes Up (feat. James Arthur),Rudimental,pop
"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,pop
Trophies,Young Money,pop
1950,King Princess,pop
Promise (feat. Fetty Wap),Kid Ink,pop
Hide Away,Daya,pop
Feels,Calvin Harris,pop
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,pop
Black Skinhead,Kanye West,pop
Fight Song,Rachel Platten,pop
Alone,Alan Walker,pop
Lights,Ellie Goulding,pop
Fancy,Iggy Azalea,pop
M.I.L.F. $,Fergie,pop
Why'd You Only Call Me When You're High?,Arctic Monkeys,pop
TG4M,Zara Larsson,pop
Eastside (with Halsey & Khalid),benny blanco,pop
All About That Bass,Meghan Trainor,pop
iSpy (feat. Lil Yachty),KYLE,pop
Capsize,FRENSHIP,pop
Latch,Sam Smith,pop
Dynamite (feat. Pretty Sister),Nause,pop
Heavy (feat. Kiiara),Linkin Park,pop
Strip That Down,Liam Payne,pop
Wavy (feat. Joe Moses),Ty Dolla $ign,pop
pick up the phone,Young Thug,pop
Bright,Echosmith,pop
Ghost,Halsey,pop
Hair,Little Mix,pop
Bitch Better Have My Money,Rihanna,pop
Reminding Me,Shawn Hook,pop
All Night,The Vamps,pop
You Know You Like It,DJ Snake,pop
Head Above Water,Avril Lavigne,pop
Dangerous Woman,Ariana Grande,pop
Never Be the Same,Camila Cabello,pop
Somethin Tells Me,Bryson Tiller,pop
Shed a Light,Robin Schulz,pop
No Complaints,Metro Boomin,pop
Wet Dreamz,J. Cole,pop
Toxic,Britney Spears,pop
Collard Greens,ScHoolboy Q,pop
Lean On (feat. MØ & DJ Snake),Major Lazer,pop
Wolves,Selena Gomez,pop
Good For You,Selena Gomez,pop
Planez,Jeremih,pop
Stay,Zedd,pop
Am I Wrong,Nico & Vinz,pop
Psycho (feat. Ty Dolla $ign),Post Malone,pop
Let Me,ZAYN,pop
Galway Girl,Ed Sheeran,pop
Get Low,Zedd,pop
Your Song,Rita Ora,pop
Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,pop
There's Nothing Holdin' Me Back,Shawn Mendes,pop
Tell Me You Love Me,Demi Lovato,pop
Bad Things (with Camila Cabello),Machine Gun Kelly,pop
You & I,One Direction,pop
Die Young,Kesha,pop
Kissing Strangers,DNCE,pop
Play Hard (feat. Ne-Yo & Akon),David Guetta,pop
The Fix,Nelly,pop
Despacito,Luis Fonsi,pop
Kiss It Better,Rihanna,pop
0 To 100 / The Catch Up,Drake,pop
One Last Time,Ariana Grande,pop
Solo Dance,Martin Jensen,pop
All That Matters,Justin Bieber,pop
Car Radio,Twenty One Pilots,pop
Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,pop
Nice For What,Drake,pop
Stay (feat. Maty Noyes),Kygo,pop
"Me, Myself & I",G-Eazy,pop
Hello,Adele,pop
Lucid Dreams,Juice WRLD,pop
Somebody Else,The 1975,pop
Dessert,Dawin,pop
Power Trip,J. Cole,pop
Hunter,Galantis,pop
PILLOWTALK,ZAYN,pop
Me Too,Meghan Trainor,pop
God is a woman,Ariana Grande,pop
Born To Be Yours,Kygo,pop
Love Me Like You Do,Ellie Goulding,pop
Be Alright,Dean Lewis,pop
