name,artist,genre
Slob on My Knob,Tear Da Club Up Thugs,hip-hop-rap-trap
R.I.P. SCREW,Travis Scott,hip-hop-rap-trap
Guilty Conscience,Eminem,hip-hop-rap-trap
Playinwitme (feat. Kehlani),KYLE,hip-hop-rap-trap
ZEZE (feat. Travis Scott & Offset),Kodak Black,hip-hop-rap-trap
"Psycho, Pt. 2",Russ,hip-hop-rap-trap
PASS OUT (feat. 21 Savage),Quavo,hip-hop-rap-trap
All Of The Lights,Kanye West,hip-hop-rap-trap
Better Now,Post Malone,hip-hop-rap-trap
Bring The Pain,Method Man,hip-hop-rap-trap
Guess Who's Back,Rakim,hip-hop-rap-trap
Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,hip-hop-rap-trap
Clout (feat. 21 Savage),Ty Dolla $ign,hip-hop-rap-trap
You Ain't a Killer,Big Pun,hip-hop-rap-trap
Method Man,Wu-Tang Clan,hip-hop-rap-trap
LAND OF THE FREE,Joey Bada$$,hip-hop-rap-trap
RAP DEVIL,Machine Gun Kelly,hip-hop-rap-trap
44 More,Logic,hip-hop-rap-trap
Nobody's Perfect,J. Cole,hip-hop-rap-trap
Versace (Remix),Migos,hip-hop-rap-trap
Remember the Name (feat. Styles of Beyond),Fort Minor,hip-hop-rap-trap
No Type,Rae Sremmurd,hip-hop-rap-trap
Hotline Bling,Drake,hip-hop-rap-trap
Brooklyn Zoo,Ol' Dirty Bastard,hip-hop-rap-trap
No Sleep Till Brooklyn,Beastie Boys,hip-hop-rap-trap
"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,hip-hop-rap-trap
Ain't Nothing (feat. Wiz Khalifa & Ty Dolla $ign),Juicy J,hip-hop-rap-trap
Yeah!,Usher,hip-hop-rap-trap
I Might Need Security,Chance the Rapper,hip-hop-rap-trap
MC's Act Like They Don't Know,KRS-One,hip-hop-rap-trap
Warning,The Notorious B.I.G.,hip-hop-rap-trap
FLIP THE SWITCH (feat. Drake),Quavo,hip-hop-rap-trap
When I'm Gone,Eminem,hip-hop-rap-trap
ICY GRL,Saweetie,hip-hop-rap-trap
Lord Pretty Flacko Jodye 2 (LPFJ2),A$AP Rocky,hip-hop-rap-trap
All I Do Is Win,DJ Khaled,hip-hop-rap-trap
Red Roses (feat. Landon Cube),Lil Skies,hip-hop-rap-trap
Da Joint,EPMD,hip-hop-rap-trap
Get Dripped (feat. Playboi Carti),Lil Yachty,hip-hop-rap-trap
I'm N Luv (Wit a Stripper) (feat. Mike Jones),T-Pain,hip-hop-rap-trap
Cash Out,Calvin Harris,hip-hop-rap-trap
Champion (feat. Travis Scott),NAV,hip-hop-rap-trap
Ms. Jackson,OutKast,hip-hop-rap-trap
beibs in the trap,Travis Scott,hip-hop-rap-trap
"Guillotine (Swordz) (feat. Ghostface Killah, Inspectah Deck & GZA (Genius))",Raekwon,hip-hop-rap-trap
Ain't No Half-Steppin',Big Daddy Kane,hip-hop-rap-trap
My Band,D12,hip-hop-rap-trap
HANDGUN (feat. A$AP Rocky),YG,hip-hop-rap-trap
One Night,Lil Yachty,hip-hop-rap-trap
Back That Azz Up,Juvenile,hip-hop-rap-trap
D.R.U.G.S.,Ab-Soul,hip-hop-rap-trap
No Complaints,Metro Boomin,hip-hop-rap-trap
Creeping (feat. Rich the Kid),Lil Skies,hip-hop-rap-trap
Stay Fly,Three 6 Mafia,hip-hop-rap-trap
I Like It,Cardi B,hip-hop-rap-trap
Hop Out,A$AP Twelvyy,hip-hop-rap-trap
Renegade,JAY Z,hip-hop-rap-trap
Lotus Flower Bomb (feat. Miguel),Wale,hip-hop-rap-trap
Stronger,Kanye West,hip-hop-rap-trap
X (with 2 Chainz & Saudi),ScHoolboy Q,hip-hop-rap-trap
The Law (feat. Mac Miller & Rapsody),Ab-Soul,hip-hop-rap-trap
Halftime,Nas,hip-hop-rap-trap
"Dusted 'N' Disgusted (feat. 2Pac, Mac Mall & Spice 1)",E-40,hip-hop-rap-trap
Photograph,J. Cole,hip-hop-rap-trap
Barbie Dreams,Nicki Minaj,hip-hop-rap-trap
R.I.C.O. (feat. Drake),Meek Mill,hip-hop-rap-trap
Sin (feat. Jaden Smith),Young Thug,hip-hop-rap-trap
Black Beatles,Rae Sremmurd,hip-hop-rap-trap
They Reminisce over You,Pete Rock & C.L. Smooth,hip-hop-rap-trap
Wake Up in the Sky,Gucci Mane,hip-hop-rap-trap
Freaky Friday (feat. Chris Brown),Lil Dicky,hip-hop-rap-trap
Album of the Year,J. Cole,hip-hop-rap-trap
Gospel,Rich Brian,hip-hop-rap-trap
Shake That,Eminem,hip-hop-rap-trap
Someone to Drink With,Russ,hip-hop-rap-trap
Nice For What,Drake,hip-hop-rap-trap
Gimme Some More,Busta Rhymes,hip-hop-rap-trap
MY PYT,Wale,hip-hop-rap-trap
SWISH,Tyga,hip-hop-rap-trap
Cleanin' Out My Closet,Eminem,hip-hop-rap-trap
Ghetto Gospel,2Pac,hip-hop-rap-trap
Drop,The Pharcyde,hip-hop-rap-trap
Law (feat. E-40),Yo Gotti,hip-hop-rap-trap
HUMBLE.,Kendrick Lamar,hip-hop-rap-trap
Wanna Get To Know You,G-Unit,hip-hop-rap-trap
Ric Flair Drip (& Metro Boomin),Offset,hip-hop-rap-trap
Fr Fr (feat. Lil Skies),Wiz Khalifa,hip-hop-rap-trap
Wet Dreamz,J. Cole,hip-hop-rap-trap
Jump,Lupe Fiasco,hip-hop-rap-trap
Thuggish Ruggish Bone,Bone Thugs-N-Harmony,hip-hop-rap-trap
Let's Play House,Tha Dogg Pound,hip-hop-rap-trap
Nobody Else But You,Trey Songz,hip-hop-rap-trap
Low (feat. T-Pain),Flo Rida,hip-hop-rap-trap
Hey Ma,Cam’ron,hip-hop-rap-trap
Let's Get High,Dr. Dre,hip-hop-rap-trap
Hypnotize,The Notorious B.I.G.,hip-hop-rap-trap
Reborn,KIDS SEE GHOSTS,hip-hop-rap-trap
I Fall Apart,Post Malone,hip-hop-rap-trap
Relationship (feat. Future),Young Thug,hip-hop-rap-trap
Brass Monkey,Beastie Boys,hip-hop-rap-trap
Gotta Get Mine,MC Breed,hip-hop-rap-trap
N.Y. State of Mind,Nas,hip-hop-rap-trap
Bank Account,21 Savage,hip-hop-rap-trap
Answers,Lootpack,hip-hop-rap-trap
Moves,Big Sean,hip-hop-rap-trap
Survival of the Fittest,Mobb Deep,hip-hop-rap-trap
Head On (feat. Kevin Gates),YoungBoy Never Broke Again,hip-hop-rap-trap
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,hip-hop-rap-trap
Self-Made,Bryson Tiller,hip-hop-rap-trap
Bounce Out With That,YBN Nahmir,hip-hop-rap-trap
Drip Too Hard (Lil Baby & Gunna),Lil Baby,hip-hop-rap-trap
Blue Cheese,2 Chainz,hip-hop-rap-trap
24 Deep,Brotha Lynch Hung,hip-hop-rap-trap
Nasty (Who Dat),A$AP Ferg,hip-hop-rap-trap
KOD,J. Cole,hip-hop-rap-trap
Cherry Hill,Russ,hip-hop-rap-trap
Mathematics,Mos Def,hip-hop-rap-trap
Teenage Fever,Drake,hip-hop-rap-trap
Ghostface Killers,21 Savage,hip-hop-rap-trap
Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown,hip-hop-rap-trap
All Mine,Kanye West,hip-hop-rap-trap
1942 Flows,Meek Mill,hip-hop-rap-trap
Right Above It,Lil Wayne,hip-hop-rap-trap
Lemon,N.E.R.D,hip-hop-rap-trap
Award Tour,A Tribe Called Quest,hip-hop-rap-trap
Play Wit Yo' Bitch,Young Dolph,hip-hop-rap-trap
It Was A Good Day,Ice Cube,hip-hop-rap-trap
Litty (feat. Tory Lanez),Meek Mill,hip-hop-rap-trap
FaceTime,21 Savage,hip-hop-rap-trap
Drifting,G-Eazy,hip-hop-rap-trap
You,Lloyd,hip-hop-rap-trap
Ultimate,Denzel Curry,hip-hop-rap-trap
Sing For The Moment,Eminem,hip-hop-rap-trap
Hard in Da Paint,Waka Flocka Flame,hip-hop-rap-trap
"Bitch, Don’t Kill My Vibe",Kendrick Lamar,hip-hop-rap-trap
Alwayz Into Somethin',N.W.A.,hip-hop-rap-trap
Backseat Freestyle,Kendrick Lamar,hip-hop-rap-trap
Chill Bill,Rob $tone,hip-hop-rap-trap
Chief Rocka,Lords Of The Underground,hip-hop-rap-trap
Lucky You (feat. Joyner Lucas),Eminem,hip-hop-rap-trap
Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,hip-hop-rap-trap
Microphone Fiend,Eric B. & Rakim,hip-hop-rap-trap
Gucci Gang,Lil Pump,hip-hop-rap-trap
Put It On,Big L,hip-hop-rap-trap
ATLiens,OutKast,hip-hop-rap-trap
A Tale of 2 Citiez,J. Cole,hip-hop-rap-trap
Children's Story,Slick Rick,hip-hop-rap-trap
Power Trip,J. Cole,hip-hop-rap-trap
Party Up,DMX,hip-hop-rap-trap
Mask Off,Future,hip-hop-rap-trap
Dreams and Nightmares,Meek Mill,hip-hop-rap-trap
Don't Cry (feat. XXXTENTACION),Lil Wayne,hip-hop-rap-trap
This Could Be Us,Rae Sremmurd,hip-hop-rap-trap
See You Again (feat. Charlie Puth),Wiz Khalifa,hip-hop-rap-trap
Tone it Down (feat. Chris Brown),Gucci Mane,hip-hop-rap-trap
Caroline,Aminé,hip-hop-rap-trap
Telephone Calls,A$AP Mob,hip-hop-rap-trap
Lockjaw (feat. Kodak Black),French Montana,hip-hop-rap-trap
Only God Can Judge Me,2Pac,hip-hop-rap-trap
Oh My God,A Tribe Called Quest,hip-hop-rap-trap
Who Got Da Props,Black Moon,hip-hop-rap-trap
Why You Always Hatin?,YG,hip-hop-rap-trap
Really Really,Kevin Gates,hip-hop-rap-trap
Party We Will Throw Now!,Warren G,hip-hop-rap-trap
Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again),A Boogie Wit da Hoodie,hip-hop-rap-trap
All the Above (feat. T-Pain),Maino,hip-hop-rap-trap
Gassed Up,Nebu Kiniza,hip-hop-rap-trap
Congratulations,Post Malone,hip-hop-rap-trap
Let Me Know,Hi-C,hip-hop-rap-trap
rockstar (feat. 21 Savage),Post Malone,hip-hop-rap-trap
Numb / Encore,JAY Z,hip-hop-rap-trap
Who Run It,Three 6 Mafia,hip-hop-rap-trap
Starships,Nicki Minaj,hip-hop-rap-trap
Damn It Feels Good to Be a Gangsta,Geto Boys,hip-hop-rap-trap
Who Am I (What's My Name)?,Snoop Dogg,hip-hop-rap-trap
A.D.H.D,Kendrick Lamar,hip-hop-rap-trap
Till I Die,Machine Gun Kelly,hip-hop-rap-trap
Superman,Eminem,hip-hop-rap-trap
Bring The Noise,Public Enemy,hip-hop-rap-trap
1985,J. Cole,hip-hop-rap-trap
No Longer Friends,Bryson Tiller,hip-hop-rap-trap
Ambitionz Az A Ridah,2Pac,hip-hop-rap-trap
It Takes Two,Rob Base & DJ EZ Rock,hip-hop-rap-trap
Self Care,Mac Miller,hip-hop-rap-trap
Bitch Please,Snoop Dogg,hip-hop-rap-trap
Man Of The Year,ScHoolboy Q,hip-hop-rap-trap
Man's Not Hot,Big Shaq,hip-hop-rap-trap
Shame On a Nigga,Wu-Tang Clan,hip-hop-rap-trap
Body,Sean Paul,hip-hop-rap-trap
BUTTERFLY EFFECT,Travis Scott,hip-hop-rap-trap
4th Chamber,GZA,hip-hop-rap-trap
Country Grammar (Hot Shit),Nelly,hip-hop-rap-trap
East 1999,Bone Thugs-N-Harmony,hip-hop-rap-trap
Only,Nicki Minaj,hip-hop-rap-trap
All The Stars (with SZA),Kendrick Lamar,hip-hop-rap-trap
Ultralight Beam,Kanye West,hip-hop-rap-trap
All Me,Drake,hip-hop-rap-trap
LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,hip-hop-rap-trap
It Wasn't Me,Shaggy,hip-hop-rap-trap
Lucid Dreams,Juice WRLD,hip-hop-rap-trap
Paul Revere,Beastie Boys,hip-hop-rap-trap
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,hip-hop-rap-trap
Foe Life,Mack 10,hip-hop-rap-trap
Falling Down,Lil Peep,hip-hop-rap-trap
I Like Tuh,Carnage,hip-hop-rap-trap
We Takin' Over,DJ Khaled,hip-hop-rap-trap
7/11,Beyoncé,hip-hop-rap-trap
Don't Tell 'Em,Jeremih,hip-hop-rap-trap
This D.J.,Warren G,hip-hop-rap-trap
DEVASTATED,Joey Bada$$,hip-hop-rap-trap
Wasted (feat. Lil Uzi Vert),Juice WRLD,hip-hop-rap-trap
Disrespectful,GASHI,hip-hop-rap-trap
Paid In Full,Eric B. & Rakim,hip-hop-rap-trap
100 Shots,Young Dolph,hip-hop-rap-trap
Changes,2Pac,hip-hop-rap-trap
Slow Motion,Juvenile,hip-hop-rap-trap
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,hip-hop-rap-trap
Outlet,Desiigner,hip-hop-rap-trap
Show Me (feat. Chris Brown),Kid Ink,hip-hop-rap-trap
Good Times,Styles P,hip-hop-rap-trap
Surprise Party (feat. Blackbear),Hoodie Allen,hip-hop-rap-trap
A Lie,French Montana,hip-hop-rap-trap
Bounce Back,Big Sean,hip-hop-rap-trap
Still Fly,Big Tymers,hip-hop-rap-trap
Broccoli (feat. Lil Yachty),DRAM,hip-hop-rap-trap
Hits from the Bong,Cypress Hill,hip-hop-rap-trap
FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,hip-hop-rap-trap
Gangsta Nation,Westside Connection,hip-hop-rap-trap
"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",Lil Uzi Vert,hip-hop-rap-trap
I Get The Bag (feat. Migos),Gucci Mane,hip-hop-rap-trap
Wait (The Whisper Song),Ying Yang Twins,hip-hop-rap-trap
Rather Unique,AZ,hip-hop-rap-trap
"The Gangsta, The Killa And The Dope Dealer",Westside Connection,hip-hop-rap-trap
Mind Playing Tricks on Me,Geto Boys,hip-hop-rap-trap
Dollaz + Sense,DJ Quik,hip-hop-rap-trap
I Don't Get Tired (#IDGT) (feat. August Alsina),Kevin Gates,hip-hop-rap-trap
Do Not Disturb,Drake,hip-hop-rap-trap
Redbone,Childish Gambino,hip-hop-rap-trap
100 Miles And Runnin',N.W.A.,hip-hop-rap-trap
Untouchable,YoungBoy Never Broke Again,hip-hop-rap-trap
Ill Mind of Hopsin 8,Hopsin,hip-hop-rap-trap
2 Of Amerikaz Most Wanted,2Pac,hip-hop-rap-trap
Unforgettable,French Montana,hip-hop-rap-trap
The Ringer,Eminem,hip-hop-rap-trap
Na Na,Trey Songz,hip-hop-rap-trap
Father Stretch My Hands Pt. 1,Kanye West,hip-hop-rap-trap
Day 'N' Nite (nightmare),Kid Cudi,hip-hop-rap-trap
Don't Quit (feat. Travis Scott & Jeremih),DJ Khaled,hip-hop-rap-trap
the remedy for a broken heart (why am I so in love),XXXTENTACION,hip-hop-rap-trap
Just A Lil Bit,50 Cent,hip-hop-rap-trap
LEGENDARY (feat. J. Cole),Joey Bada$$,hip-hop-rap-trap
Stay Schemin,Rick Ross,hip-hop-rap-trap
Promise (feat. Fetty Wap),Kid Ink,hip-hop-rap-trap
Nowadays (feat. Landon Cube),Lil Skies,hip-hop-rap-trap
Hip 2 Da Game,Lord Finesse,hip-hop-rap-trap
Guatemala,Rae Sremmurd,hip-hop-rap-trap
WIN,Jay Rock,hip-hop-rap-trap
Knuck If You Buck (feat. Lil' Scrappy),Crime Mob,hip-hop-rap-trap
iSpy (feat. Lil Yachty),KYLE,hip-hop-rap-trap
Kung Fu,YBN Cordae,hip-hop-rap-trap
"New York, New York",Tha Dogg Pound,hip-hop-rap-trap
Locked Up,Akon,hip-hop-rap-trap
Batman,Jaden,hip-hop-rap-trap
Crazy Rap (Colt 45 & 2 Zig Zags),Afroman,hip-hop-rap-trap
Paranoid (feat. B.o.B),Ty Dolla $ign,hip-hop-rap-trap
I'm a Player,Too $hort,hip-hop-rap-trap
Disco Inferno,50 Cent,hip-hop-rap-trap
Flashing Lights,Kanye West,hip-hop-rap-trap
Steady Mobbin,Young Money,hip-hop-rap-trap
One Day,UGK,hip-hop-rap-trap
Really Doe,Danny Brown,hip-hop-rap-trap
Hard Knock Life (Ghetto Anthem),JAY Z,hip-hop-rap-trap
Stuntin' Like My Daddy,Birdman,hip-hop-rap-trap
Uproar,Lil Wayne,hip-hop-rap-trap
I Know You (feat. Yung Pinch),Lil Skies,hip-hop-rap-trap
Esskeetit,Lil Pump,hip-hop-rap-trap
Rich As Fuck,Lil Wayne,hip-hop-rap-trap
Childs Play,Drake,hip-hop-rap-trap
Wu-Tang Clan Aint Nuthing ta F' Wit,Wu-Tang Clan,hip-hop-rap-trap
Deja Vu,J. Cole,hip-hop-rap-trap
Somethin Tells Me,Bryson Tiller,hip-hop-rap-trap
Super Bass,Nicki Minaj,hip-hop-rap-trap
Six Feet Under,The Weeknd,hip-hop-rap-trap
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,hip-hop-rap-trap
DNA.,Kendrick Lamar,hip-hop-rap-trap
No Smoke,YoungBoy Never Broke Again,hip-hop-rap-trap
The Watcher,Dr. Dre,hip-hop-rap-trap
Above The Clouds,Gang Starr,hip-hop-rap-trap
Hot Summer,DJ Durel,hip-hop-rap-trap
Something New (feat. Ty Dolla $ign),Wiz Khalifa,hip-hop-rap-trap
The Way I Am,Eminem,hip-hop-rap-trap
Always On Time,Ja Rule,hip-hop-rap-trap
What If,Kevin Gates,hip-hop-rap-trap
I Mean It (feat. Remo),G-Eazy,hip-hop-rap-trap
Outside Today,YoungBoy Never Broke Again,hip-hop-rap-trap
From The D To The A (feat. Lil Yachty),Tee Grizzley,hip-hop-rap-trap
SLOW DANCING IN THE DARK,Joji,hip-hop-rap-trap
REEL IT IN,Aminé,hip-hop-rap-trap
Dilemma,Nelly,hip-hop-rap-trap
Extra Luv,Future,hip-hop-rap-trap
Down for You,Russ,hip-hop-rap-trap
Fall,Eminem,hip-hop-rap-trap
Me You,Russ,hip-hop-rap-trap
Mine,Bazzi,hip-hop-rap-trap
Mo Money Mo Problems (feat. Mase & Puff Daddy),The Notorious B.I.G.,hip-hop-rap-trap
L$D,A$AP Rocky,hip-hop-rap-trap
Many Men (Wish Death),50 Cent,hip-hop-rap-trap
Purple Pills,D12,hip-hop-rap-trap
Rake It Up,Yo Gotti,hip-hop-rap-trap
Tonight's Da Night,Redman,hip-hop-rap-trap
D Rose,Lil Pump,hip-hop-rap-trap
Come Closer (feat. Drake),WizKid,hip-hop-rap-trap
Hard For,Kevin Gates,hip-hop-rap-trap
Soul Survivor,Jeezy,hip-hop-rap-trap
Say A',A Boogie Wit da Hoodie,hip-hop-rap-trap
Gold Digger,Kanye West,hip-hop-rap-trap
m.A.A.d city,Kendrick Lamar,hip-hop-rap-trap
Be Real (feat. DeJ Loaf),Kid Ink,hip-hop-rap-trap
Hate It Or Love It,The Game,hip-hop-rap-trap
Bounce,Flatbush Zombies,hip-hop-rap-trap
Soundtrack 2 My Life,Kid Cudi,hip-hop-rap-trap
The Formula,The D.O.C.,hip-hop-rap-trap
Brain Damage,Eminem,hip-hop-rap-trap
Gettin' It,Too $hort,hip-hop-rap-trap
God's Plan,Drake,hip-hop-rap-trap
Can't Be Touched (feat. Mr. Magic & Trouble),Roy Jones Jr.,hip-hop-rap-trap
Tha Shiznit,Snoop Dogg,hip-hop-rap-trap
Everybody,Logic,hip-hop-rap-trap
Moment Of Truth,Gang Starr,hip-hop-rap-trap
Gin And Juice (feat. Dat Nigga Daz),Snoop Dogg,hip-hop-rap-trap
Thug Luv (feat. 2pac),Bone Thugs-N-Harmony,hip-hop-rap-trap
"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,hip-hop-rap-trap
Valet (feat. Fetty Wap and 2 Chainz),Eric Bellinger,hip-hop-rap-trap
Halloween,Kodak Black,hip-hop-rap-trap
Hell on Earth (Front Lines),Mobb Deep,hip-hop-rap-trap
Controlla,Drake,hip-hop-rap-trap
STOP TRYING TO BE GOD,Travis Scott,hip-hop-rap-trap
Night Call (feat. Lil Yachty & Migos),Steve Aoki,hip-hop-rap-trap
King Kunta,Kendrick Lamar,hip-hop-rap-trap
Not Afraid,Eminem,hip-hop-rap-trap
PICK IT UP (feat. A$AP Rocky),Famous Dex,hip-hop-rap-trap
Patty Cake,Kodak Black,hip-hop-rap-trap
"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",Young Thug,hip-hop-rap-trap
Wrist,Logic,hip-hop-rap-trap
Burbons And Lacs,Master P,hip-hop-rap-trap
Walk On Water (feat. Beyoncé),Eminem,hip-hop-rap-trap
Donald Trump,Mac Miller,hip-hop-rap-trap
IV. Sweatpants,Childish Gambino,hip-hop-rap-trap
Smoke Buddah,Redman,hip-hop-rap-trap
Norf Norf,Vince Staples,hip-hop-rap-trap
44 Bars,Logic,hip-hop-rap-trap
Spice Girl,Aminé,hip-hop-rap-trap
Foe Tha Love of $,Bone Thugs-N-Harmony,hip-hop-rap-trap
93 'Til Infinity,Souls Of Mischief,hip-hop-rap-trap
Lean Back,Terror Squad,hip-hop-rap-trap
Rolex,Ayo & Teo,hip-hop-rap-trap
It's Goin' Down,Celly Cel,hip-hop-rap-trap
Mo Bamba,Sheck Wes,hip-hop-rap-trap
Walk It Talk It,Migos,hip-hop-rap-trap
GOTTI,6ix9ine,hip-hop-rap-trap
Taste (feat. Offset),Tyga,hip-hop-rap-trap
Rollin' Like A Stoner,Vic Mensa,hip-hop-rap-trap
Forever,Drake,hip-hop-rap-trap
Trap Queen,Fetty Wap,hip-hop-rap-trap
Live up to My Name,Baka Not Nice,hip-hop-rap-trap
I Wanna Get High,Cypress Hill,hip-hop-rap-trap
ATM,J. Cole,hip-hop-rap-trap
Wavy (feat. Joe Moses),Ty Dolla $ign,hip-hop-rap-trap
Started From the Bottom,Drake,hip-hop-rap-trap
Alright,Logic,hip-hop-rap-trap
Jump Out The Window,Big Sean,hip-hop-rap-trap
Shawty Is Da Shit,The-Dream,hip-hop-rap-trap
Vitamin D,Ludacris,hip-hop-rap-trap
Slam,Onyx,hip-hop-rap-trap
Summertime Magic,Childish Gambino,hip-hop-rap-trap
G.O.M.D.,J. Cole,hip-hop-rap-trap
Nas Is Like,Nas,hip-hop-rap-trap
Back To The Hotel,N2DEEP,hip-hop-rap-trap
Big Fish,Vince Staples,hip-hop-rap-trap
Freek-A-Leek,Petey Pablo,hip-hop-rap-trap
RAF,A$AP Mob,hip-hop-rap-trap
Comin Out Strong,Future,hip-hop-rap-trap
Right Thurr,Chingy,hip-hop-rap-trap
Big Poppa,The Notorious B.I.G.,hip-hop-rap-trap
Ether,Nas,hip-hop-rap-trap
Strictly Business,EPMD,hip-hop-rap-trap
Again,Fetty Wap,hip-hop-rap-trap
Live Your Life (feat. Rihanna),T.I.,hip-hop-rap-trap
Bucktown,Smif-N-Wessun,hip-hop-rap-trap
Crooked Smile,J. Cole,hip-hop-rap-trap
Elevators (Me & You),OutKast,hip-hop-rap-trap
Plug Walk,Rich The Kid,hip-hop-rap-trap
2 Phones,Kevin Gates,hip-hop-rap-trap
Lodi Dodi (feat. Nancy Fletcher),Snoop Dogg,hip-hop-rap-trap
Hey Young World,Slick Rick,hip-hop-rap-trap
I Know,Big Sean,hip-hop-rap-trap
We Can Freak It,Kurupt,hip-hop-rap-trap
Real Muthaphuckkin' G's,Eazy-E,hip-hop-rap-trap
Codeine Dreaming (feat. Lil Wayne),Kodak Black,hip-hop-rap-trap
Sound Is Vibration,Atmosphere,hip-hop-rap-trap
Pull The Trigger,Russ,hip-hop-rap-trap
Dan Bilzerian,T-Pain,hip-hop-rap-trap
Biking,Frank Ocean,hip-hop-rap-trap
Legend,Drake,hip-hop-rap-trap
Clint Eastwood,Gorillaz,hip-hop-rap-trap
Life Goes On,Lil Baby,hip-hop-rap-trap
Life's a Bitch,Nas,hip-hop-rap-trap
I'm Upset,Drake,hip-hop-rap-trap
The Next Episode,Dr. Dre,hip-hop-rap-trap
Hoo-Bangin' (WSCG Style),Westside Connection,hip-hop-rap-trap
Work,Gang Starr,hip-hop-rap-trap
Mesmerize,Ja Rule,hip-hop-rap-trap
Living Single,Big Sean,hip-hop-rap-trap
What Do You Do,A$AP Ferg,hip-hop-rap-trap
changes,XXXTENTACION,hip-hop-rap-trap
Try Me,The Weeknd,hip-hop-rap-trap
Tunnel Vision,Kodak Black,hip-hop-rap-trap
UnFazed (feat. The Weeknd),Lil Uzi Vert,hip-hop-rap-trap
Skateboard P (feat. Big Sean),MadeinTYO,hip-hop-rap-trap
Purple Lamborghini (with Rick Ross),Skrillex,hip-hop-rap-trap
Ladders,Mac Miller,hip-hop-rap-trap
Imagine That,Kevin Gates,hip-hop-rap-trap
Wanted You (feat. Lil Uzi Vert),NAV,hip-hop-rap-trap
Planez,Jeremih,hip-hop-rap-trap
Body Like A Back Road,Sam Hunt,hip-hop-rap-trap
No Role Modelz,J. Cole,hip-hop-rap-trap
85/Billy Dee Interlude,Youngbloodz,hip-hop-rap-trap
Run Me Dry,Bryson Tiller,hip-hop-rap-trap
