name|artist|genre|lyrics
Hard Work Pays Off|Future|hip-hop-rap-trap|"
they say hard work pays off, i've been feeling paid off
tryna take it then you dead, nate dogg
put the chopper to your head, and take it off
fast break, taking off, dunk on the bitch, john wall, woah
keep niggas on they toes
i ain't never play fair, throwin elbows
this an ak, yeah, bullet to your skull
damn, now its blood all on my rick owens


blood all on the rick's, rick's, rick's, rick's, rick's
i'm richer than a bitch, bitch, bitch, white bitch
blue face everywhere
pull up, they stare
fendi, my underwear
she suck my dick she like ""damn""
i didn't need a money counter, (count em')
money all over the kitchen counter
i think i need me a money counter, (count em')
money all over the kitchen counter
call my doctor to handle my pain
perky's taking my life away
i'm a bag your bitch, because i can
i'm a go take your wife away
choppa on me afghanistan
that bitch kill many men
over the bag, over the cash, yeah
i'm a money fan
over the bag, on your ass, yeah
hoppin out the van
switched up to the lamb
how you niggas like me now, yeah
no limit, the gang
try it, they gonna shoot you down, yeah
loaded up, they gone gun you down


they say hard work pays off, i've been feeling paid off
tryna take it then you dead, nate dogg
put the chopper to your head, and take it off
fast break, taking off, dunk on the bitch, john wall, woah
keep niggas on they toes
i ain't never play fair, throwin elbows
this an ak, yeah, bullet to your skull
damn, now its blood all on my rick owens


they say hard work pays off, i've been feeling paid off
dripping on them everyday, steak sauce
put the chopper to your head, take it off
fast lane, taking it off
breaking your ankle, chris paul
yeah, yeah, yeah, yeah, yeah
i'm so on 'em now my legacy will never fade
i've been traumatized before but still i'm not afraid
i done seen friends turn foe it don't amaze me
came from the bottom of the creek that shit was ugly
made it to the top of the mountain drankin' muddy
everyone around me change and i feel so neglected
hopping on the bird, with some birds, they respected (yeah, yeah)
24/7 everyday we get it in (yeah, yeah)
yeah, started living out my dream, feel like i was born again


they say hard work pays off, i've been feeling paid off
tryna take it then you dead, nate dogg
put the chopper to your head, and take it off
fast break, taking off, dunk on the bitch, john wall, woah
keep niggas on they toes
i ain't never play fair, throwin elbows
this an ak, yeah, bullet to your skull
damn, now its blood all on my rick owens"
Watch (feat. Lil Uzi Vert & Kanye West)|Travis Scott|hip-hop-rap-trap|"
…because it's the last ride ever gonna
that i'm ever gonna take at astroworld
woah, woah, yeah, yeah, yeah


look at your rollie, uh, look at my rollie, uh
that's a small face, uh, this a big face, uh
she can't see my room, fuck her in the hallway
gettin' bored with this money, count it all day


yeah, they thought we were soft, boy, you learned the hard way
not with all the talkin', turned it to a closed case
look, bullets got duller, and it's vanilla
all white, that plain jane, yeah
the rose gold one better, hundred or better
i took the money and flooded my bezel
you diamond to rock, computed the settin'
vvs diamonds, they pop just like kettle
i popped a molly to get on my level
rockin' that ricky and raf, here my sweater
yeah, patek philippe, it cloudy like heaven
met her at 10, fucked that girl at 11
fake diamonds in your rollie, how you reckon?
diamond tester, nigga, you better check it, yeah


look at your rollie, uh, look at my rollie, uh
that's a small face, uh, this a big face, uh
she can't see my room, fuck her in the hallway (yeah)
gettin' bored with this money, count it all day


on the south side of town gettin' me a bald fade (yeah)
pass her some stuff, we can down it all, take (it's lit)
no, can't trust her, she gon' leave us all laced (laced)
bust a bankroll in the club, where's chase? (yeah, yeah, yeah)
like woah (yeah, yeah, alright)
yeah, they really want my soul (yeah), that can never go (straight up)
angel in the snow (white), always leave me cold (ice)
leave it on the floor (what?), but she's slidin' from the pole
like woah (yeah, yeah, yeah)
really on speed (yeah, cash), you and ivory is all i need (skrrt, skrrt)
all agreed, we gon' skip the tees, go bare like trees (trees)
it's stuck in heat, link up with the dawgs and then we flee
way this summer goin', i might start my summer league (league)
every young nigga get a check and get a team
yeah, man's on the front line 'cause man's on his deen (yeah)
no small faces, it's just an ap beamin' (yeah, yeah)


look at your rollie, uh, look at my rollie, uh
that's a small face, uh, this a big face, uh
she can't see my room, fuck her in the hallway (yeah)
gettin' bored with this money, count it all day


look at my rollie, look at your rollie
your shit rockless, my shit hockey goalie
you should gon' hide it, man, it's too bad
like a bald nigga still wearin' du-rags, ha


israeli guards, boy, please be mindful
don't have words with me 'cause i got a mind filled
i could tell larry david was the mind behind seinfeld
wanna know how i feel? step into my minefield
wanna know how pain feels? i got off my main pills
bet my wifey stay close, she know i'm on my bezos
opioid addiction, pharmacy's the real trap
sometimes i feel trapped, jordan with no phil jack
one year, it's illuminati; next year, it's the sunken place
they don't want me to change, nah, nigga run in place
i need someone else to make this drink, because
you don't understand the juice to vodka ratio
that could satisfy a real drunk, guess what?
never trust a bartender that don't drink, bitch


we have bust down rollies, bust down piguets
and i told him i needed him to bust down our new baby"
Patek Water|Future|hip-hop-rap-trap|"
dy krazy
go back to what we been through
we don't wanna go back to what we been through
southside
we don't wanna go back to what we been through
we don't wanna go back, don't go back


ayy, what kinda water is that? that's patek water (it's philippe water)
ayy, what kinda shooters is them? just place your order (do-do-do-do-do-do-do-do)
ayy, what kinda whip is that? it came imported (bat, fool)
oh, you rockin' lebron set, 40 pointers (yep)
nigga be changing whips out like new jordans (oh yeah)
way ahead of yourself, uh, you done outdid yourself (oh yeah)
chain give you headache, pull up in a red wraith (oh yeah)
feed a bitch addys (addys), we so lavish (let's go)


call me young gunna, young gunna, young gunna, a nigga just wait up (wet up)
we don't got no time for these boys, just shut up and bet up (shut up, bet up)
the rollie on ric flair, my wrist is just wet up (woo)
the plug just called like, ""what up?"" nigga, don't let up (woo, let's go)
the diamonds are yellow today, you gotta catch up, yeah (you gotta catch up, yeah)
money on the floor and these hoes, these nigga can't pose with us (can't pose, no)
why the fuck you say i owe you? you never growed with us (hah)
diamonds in the ear got big, lil' nigga, i told you (they drippy wet)
flood that pack in the city, then throw it at strokers (throw it at strokers)
all these bitches they diggin' with a golden shovel (they diggin')
secret service, they taking me through the side door (through the side, let's go)
and i promise i can thumb with a blindfold


ayy, what kinda water is that? that's patek water (it's philippe water)
ayy, what kinda shooters is them? just place your order (do-do-do-do-do-do-do-do)
ayy, what kinda whip is that? it came imported (bat, fool)
oh, you rockin' lebron set, 40 pointers (yep)
nigga be changing whips out like new jordans (oh yeah)
way ahead of yourself, uh, you done outdid yourself (oh yeah)
chain give you headache, pull up in a red wraith (oh yeah)
feed a bitch addys (addys), we so lavish (let's go)


uh, baguettes on the edge of my neck (baguettes), i never settle for less (nah)
ooh, put her on perky and act', i'ma just fuck and forget (smash)
uh, yeah, mansion it sit on the hill (woo), after my last arrest (woo, woo)
uh, niggas out here in the field, don't need a mask or vest (brrt, brrt)
uh, back to back lambos, repeat it, you like to run when it's heated (run, back to back)
ar-15 with the coolant, just in case it get too heated (coolant)
hop on the wave and drown, my mama been cartier bracelet down (mama)
uh, face it down (hey), dirty my soda, i hate the brown (ooh)
hold it down 'cause the plug is illegal (plug)
ride around with a dub and a eagle (brrt)
i heard that money get evil, prayin' to god to keep me from demons (god)
she lost in the vibe, surrounded by stars, we got her sucking on semen (ugh)
you gotta survive, ain't sparing no lives, f&n pop at your beanie (hey)


ayy, what kinda water is that? that's patek water (it's philippe water)
ayy, what kinda shooters is them? just place your order (do-do-do-do-do-do-do-do)
ayy, what kinda whip is that? it came imported (bat, fool)
oh, you rockin' lebron set, 40 pointers (yep)
nigga be changing whips out like new jordans (oh yeah)
way ahead of yourself, uh, you done outdid yourself (oh yeah)
chain give you headache, pull up in a red wraith (oh yeah)
feed a bitch addys (addys), we so lavish (let's go)


we don't wanna go back to what we been through
we just wanna go snatch a nigga's sunroof
we don't wanna go back what we been through
we don't wanna go back, don't go back"
Hip Hop|Mos Def|hip-hop-rap-trap|"
you say ""one for the treble, two for the time""
come on, y'all, let's rock this!
you say ""one for the treble, two for the time""
come on!
speech is my hammer, bang the world into shape
now let it fall, (huh!)


my restlessness is my nemesis
it's hard to really chill and sit still, committed to page
i write a rhyme, sometimes won't finish for days
scrutinize my literature from the large to the miniature
i mathematically add-minister, subtract the wack
selector, wheel it back, i'm feeling that
from the core to the perimeter black
you know the motto, stay fluid even in staccato (mos def)
full blooded, full throttle
breathe deep inside the drum hollow... there's the hum
young man, where you from? brooklyn number one!
native son, speaking in the native tongue
i got my eyes on tomorrow (there it is)
while you still tryin to find where it is
i'm on the ave where it lives and dies, violently but silently
shine so vibrantly that eyes squint to catch a glimpse
embrace the bass with my dark ink fingertips
used to speak the king's en-ga-lish
but caught a rash on my lips, so now my chat just like dis
long range from the base-line (swish)
move like an apparition, float to the ground with ammunition
(chi-chi-pow) move from the gate, voice cued
on your tape, putting food on your plate
many crews can relate, who choosing your fate (yo)
we went from picking cotton
to chain gang line chopping, to be-bopping, to hip-hopping
blues people got the blue chip stock option
invisible man, got the whole world watching
(where ya at?) i'm high, low, east, west, all over your map
i'm getting big props, with this thing called hip hop
where you can either get paid or get shot
when your product in stock, the fair-weather friends flock
when your chart position drop, then the phone calls....
chill for a minute, let's see who else hot, snatch your shelf spot
don't gas yourself, akh'
the industry just a better built cell block
a long way from the shell tops
and the bells that l rocked (rock, rock, rock, rock...)


the more emotion i put into it, the harder i rock


hip hop is prosecution evidence
an out of court settlement, ad space for liquor
sick without benefits (hungh!) luxury tenements
choking the skyline, it's low life getting tree-top high
it is a back water remedy
bitter and tender memory, a class e felony
facing the death penalty (hungh!)
stimulant and sedative, original repetitive
violently competitive, a school unaccredited
the break beats you get broken with on time and inappropriate
hip hop went from selling crack to smoking it
medicine for loneliness remind me of thelonius and dizzy
propers to b-boys getting busy
the war-time snap shot, the working man's jack-pot
a two dollar snack box sold beneath the crack spot
olympic sponsor of the black glock
gold medalist in the back shot
from the sovereign state of the have-nots
where farmers have trouble with cash crops (woooo)
it's all-city like phase 2
hip hop will simply amaze you, praise you, pay you
do whatever you say do, but, black, it can't save you"
Juice|Yo Gotti|hip-hop-rap-trap|"
it's another one


i got that juice
new ap
she got that juice (ju-juice)
she got that squeeze (squeeze, squeeze, squeeze)
she got that whip (whip)
i'm on them skis
i got that drip (drip)
i'm overseas (seas)


d-r-i-p-p-i-n-g
i got that vvs i-c-e
ooh, frozen like a cooler
juice, blame it on my jeweler


i got stones on my neck (ooh)
blood on my set (ooh)
water on my wrist (drip)
put glitter on my bitch (ju-juice)
my ex was a waitress
so i gave that hoe a tip (ooh)
my ex fucked a lame
now she workin' double shifts (no juice)
our money ain't the same
you a lame, and it clear (ooh)
i did ten mil in 11 months, not a year (juice)
i gave fifty racks in the club to appear (ju-juice)
i blew two mil on my dog for a appeal


i got that juice
new ap
she got that juice (ju-juice)
she got that squeeze (squeeze, squeeze, squeeze)
she got that whip (whip)
i'm on them skis
i got that drip (drip)
i'm overseas (seas)


d-r-i-p-p-i-n-g
i got that vvs i-c-e
ooh, feels like a cooler
juice, blame it on my jeweler


aye
bright banana porsche fresh off the runway
monkey-ass niggas, i think y'all all bapes
if i see you won't speak, i'm on my cardi b
shorty got that night-night, put your ass to sleep
and my label say i got the juice (juice)
hol' up, aye yo, gotti, who as hot as you?
you'll avoid talkin' money, know there's too much juice
you may see me with security, but know i'm the one shootin'
i been a boss all my life, i made a millionaire or two
and you might see me in a coupe with the disappearing roof
i had packs, i got plaques, you get taxed for the juice
if you ask, you get facts, i'm at saks with your boo


i got that juice
new ap
she got that juice (ju-juice)
she got that squeeze (squeeze, squeeze, squeeze)
she got that whip (whip)
i'm on them skis
i got that drip (drip)
i'm overseas (seas)


d-r-i-p-p-i-n-g
i got that vvs i-c-e
ooh, feels like a cooler
juice, blame it on my jeweler"
Ooh Yea (feat. Ty Dolla $ign)|Fabolous|hip-hop-rap-trap|"
right now, oh
ooh yeah
ooh, woah, ooh
oh i like this
hitmaka
ooh, woah, ooh


i got money on my mind, ooh yea
i get bag after bag, ooh yea
saint laurent, goyard, ooh yea (ha ha)
swipe the card, you can charge, ooh yea
talk to 'em dolla $ign
ooh ooh yea (yeah)
ooh ooh yea (yeah)
ooh ooh yea
let me tell you what i told her
ooh ooh yea (rock it)


ay, what you want? what you want, bae?
order like restaurants, bae
what's a snack to an entrée? bought a ghost just to haunt, bae
know you ain't a saint but you can get some saint laurent, bae
know you smoke blunts but you been looking like a joint, bae
and i wanna hit it, make sure you got it when they couldn't get it, ooh yea
you coming with it, you always doing it, they never did it, ooh yea
big mad or they lil' mad, drop a big bag on a lil' bag
that's too much for a new clutch, came through for you i'm too clutch


i got money on my mind, ooh yea
i get bag after bag, ooh yea
saint laurent, goyard, ooh yea
swipe the card, you can charge, ooh yea
ooh ooh yea (skrr, skrr, yeah)
ooh ooh yea (skrr, skrr, yeah)
ooh ooh yea  (skrr, skrr, yeah, yeah)
ooh ooh yea  (skrr, skrr)


penthouse in miami just to take you down, yeah, yeah
i patek your wrist and i philippe your chow, yeah, yeah
let's go to the mall and ball like 80 thousand
all that ass clappin', girl you know you childish
who? who put the rent in your name? (yeah)
who bought you alexander wang? (wang)
who rockin' his and her chains? (chains)
kenzo, gucci, hermes and drop top in a 'rari
i'm just sayin'


i got money on my mind, ooh yea
i get bag after bag, ooh yea
saint laurent, goyard, ooh yea
swipe the card, you can charge, ooh yea
ooh ooh yea (skrr, skrr, yeah)
ooh ooh yea (skrr, skrr, yeah)
ooh ooh yea  (skrr, skrr, yeah, yeah)
ooh ooh yea  (skrr, skrr)


i get bag after bag, let the money talk for me, i ain't never have to brag, ooh yea
in my bag, in my duffle, so you know it's gon' be different when i cuff you, ooh yea
i might rolex your left, yeah, cartier your right, yeah
my city don't sleep we can party there all night, yeah
champagne for breakfast, bad bitch for lunch then
really we just out here tryna function


i got money on my mind, ooh yea
i get bag after bag, ooh yea
saint laurent, goyard, ooh yea
swipe the card, you can charge, ooh yea
ooh ooh yea (skrr, skrr, yeah)
ooh ooh yea (skrr, skrr, yeah)
ooh ooh yea  (skrr, skrr, yeah, yeah)
ooh ooh yea  (skrr, skrr)


ooh ooh (skrr, skrr), yea
ooh ooh (skrr, skrr), hmm
ooh ooh yea (skrr, skrr), yea, yea
ooh ooh (skrr, skrr)"
Gimme the Loot|The Notorious B.I.G.|hip-hop-rap-trap|"
yeah, mothafuckas better know
huh, huh (i'm a bad, bad, bad)
lock your windows, close your doors
biggie smalls
huh, yeah
(i'm a bad, bad, bad)


my man inf left a tec and a 9 at my crib
turned his self in, he had to do a bid
a 1-to-3, he be home the end of '93
i'm ready to get this paper, g: you with me?


motherfucking right, my pockets looking kinda tight
and i'm stressed
yo, biggie let me get the vest


no need for that, just grab the fucking gat
the first pocket that's fat, the tec is to his back
word is bond, i'ma smoke him, yo, don't fake no moves (what?)
treat it like boxing, stick and move, stick and move


nigga, you ain't got to explain shit
i've been robbing motherfuckas since the slave ships
with the same clip and the same .45
two point blank, a motherfucker sure to die
that's my word, nigga even try to bogart
have his mother singing, ""it's so hard.""


yes, love—love your fucking attitude
because the nigga play pussy, that's the nigga that's getting screwed
and bruised up from the pistol whipping
welts on the neck from the necklace stripping
then i'm dipping up the block and i'm robbing bitches too
up the herringbones and bamboos
i wouldn't give a fuck if you're pregnant
give me the baby rings and the #1 mom pendant


i'm slamming niggas like shaquille, shit is real
when it's time to eat a meal, i rob and steal
'cause mom dukes ain't giving me shit
so for the bread and butter i leave niggas in the gutter
huh, word to mother, i'm dangerous
crazier than a bag of fucking angel dust
when i bust my gat, mothafuckas take dirt naps
i'm all that, and a dime sack, where the paper at?


when he's sticking you and taking all of your money


gimme the loot, gimme the loot (i'm a bad bad bad)
gimme the loot, gimme the loot (i'm a bad bad bad)
gimme the loot, gimme the loot (i'm a bad bad bad)
gimme the loot, gimme the loot (i'm a bad bad bad)
(what's mines is mines and what's yours is mine)
gimme the loot, gimme the loot (i'm a bad bad bad)
gimme the loot, gimme the loot (i'm a bad bad bad)
gimme the loot, gimme the loot (i'm a bad bad bad)
gimme the loot, gimme the loot (i'm a bad bad bad)
(what's mines is mines and what's yours is mine)


big up, big up, it's a stick up, stick up
and i'm shooting niggas quick if ya hiccup
don't let me fill my clip up in ya back and headpiece
the opposite of peace, sending mom duke a wreath
you're talking to the robbery expert
step into your wake with your blood on my shirt
don't be a jerk and get smoked over being resistant
'cause when i lick shots, them shits is persistent


goodness gracious, the papers!
where the cash at? where the stash at?
nigga, pass that
before you get your grave dug from the main thug .357 slug
and my nigga biggie got a itchy one grip


one in the chamber, thirty-two in the clip
motherfuckas better strip, (yeah, nigga, peel)
before you find out how blue steel feel


from the beretta, putting all the holes in ya sweater
the money-getter, motherfuckas don't know better
rolex watches and colorful swatches
i'm digging in pockets, motherfuckas can't stop it


man niggas come through i'm taking high school rings too
bitches get strangled for their earrings and bangles
and when i rock her and drop her, i'm taking her doorknockers
and if she's resistant: blakka, blakka, blakka


so go get your man, bitch, he can get robbed too


tell him biggie took it, what the fuck he gonna do?
man i hope apologetic or i'm a have to set it
and if i set it, the cocksucker won't forget it


hey bitch, hey bitch, gimme your money bitch
(when he's sticking you and taking all your money)


gimme the loot, gimme the loot (i'm a bad bad bad)
gimme the loot, gimme the loot (i'm a bad bad bad)
gimme the loot, gimme the loot (i'm a bad bad bad)
gimme the loot, gimme the loot (i'm a bad bad bad)
(what's mines is mines and what's yours is mine)
gimme the loot, gimme the loot (i'm a bad bad bad)
gimme the loot, gimme the loot (i'm a bad bad bad)
gimme the loot, gimme the loot (i'm a bad bad bad)
gimme the loot, gimme the loot (i'm a bad bad bad)
(what's mines is mines and what's yours is mine)


man listen, all this walking is hurting my feet
ooh, money looks sweet


where?


in the isuzu jeep


man, i throw him in the fiend you grab the fucking cream
and if he start to scream, bom-bom, have a nice dream
hold up, he got a fucking bitch in the car
fur coats and diamonds, she think she a superstar


ooh, biggie let me jack her, i'll kick her in the back
hit her with the gat


yo, chill shorty, let me do that
just get the fucking car keys and cruise up the block
the bitch act shocked getting shot on the spot


oh shit the cops


be cool, fool
they ain't gonna roll up, all they want is fucking doughnuts


so why the fuck he keep looking?


i guess to get his life tooken
i just came home, ain't trying to see central booking
oh shit, now he looking in my face
you better haul ass 'cause i ain't with no fucking chase
so lace up your boots, cause i'm about to shoot
a true motherfucka going out for the loot


take that motherfuckers"
Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)|A$AP Ferg|hip-hop-rap-trap|"
i gotta close the window before i record
‘cause new york don't know how to be quiet (work)
stand up! (work)
ferg!


coogi down to the socks like i'm biggie poppa (baby)
keep your girl head in my tommy boxers
but really though, she a silly ho
‘cause you know the fergenstein gettin' plenty dough
she don't get nothin' from a nigga though
all she get is hard dick and some cheerios
kinda silly though, but i'm lyrical
bet i put him in the dirt with the penny loafs
no tint though, on my window
so you see a nigga shinin' in the benzo
ballin', got me feelin' like jim jones, i'm a pimp though
no limp though, couldn't copy my style in kinkos
put in work, run up on a killer, then i put him in the dirt
run up in the building, semi gon' squirt
that's what a nigga get when they gettin' on my nerves
i ain't lyin', lay 'em on the curb
ridin' on a killer who be comin' at ferg (damn!)
girl, you twerk, twerk that kitty, girl, make it purr
put in work, flacko put 'em in the dirt
french got the shovel, he gon' put him in the earth
trinidad maniac with an all-gold hearse
yeah, uh, put in work
schoolboy q with a pound of the purp
so much work he'll smoke up the earth
polo ground, a$ap world


(haaan!) that ain't kanye
that's montana, loose cannon
he shot me, so i had to do it
put him in the dirt, put him in it first
i just sold a swammy with ten homis on it
her ass fat, you could park ten tahoes on it
when they mask up, comin' for your ice
when they bare-faced, they comin' for your life
baby, don't pray for me, pray for the weak
i'm drinkin' lean, it help me sleep
illuminati? i'm from the streets
never sold my body, we takin' bodies


put in work, put in work
put in work, put 'em in the dirt


shout out that motherland
12-years-old with guns in hand
they don't ask no questions, nigga
all they do is bang bang bang
they don't ask no questions, all they do is bang bang
i said i do this for them shottas, trinidad, i love ya
i do this for them shottas, jamaica, i'm your brother
i know a bitch from vi
yeah-yeah-yeah, that's my partner
you got a problem with it
then-then-then-then that's your problem
i fuck with asian niggas and i fuck with migos
i fuck with haitian niggas, all they speak is creole
i said all i speak is real, y'all niggas might hate me
but that don't get no deal
i said no, that don't get no deal
i just now got my deal, but i been gettin' this money
no green card in this struggle
immigration give you nothin' but work (put it in work)


yawk-yawk, yawk-yawk!
a lot of niggas died, should've been from hoover street
no, i do not have a car, but i could buy one every week
pimpin' like i'm 33, move keys like i'm 36
ship o's like i'm 28
tacoma know i'm pushin' weight
o-x-y, i'm in your state
eatin' off your dinner plate
my heart live where santa stay
super fly, i need a cape
bitches throwin' pussy back and forth, they on my dick
passion drippin' off her lip
she say she never had a crip
uh, put in work, all big booties make it twerk
all big titties lift your shirt
show a player what you're worth
yeah, put in work, spray his ass in front of the church
deacon said i did my shit
the pastor said, ""that nigga turnt""
pop my collar on my shirt
make these bitches go berserk
shippin' units; captain kirk
takin' xannies, poppin' percs
might not last, i'll bomb you first
turn your backseat to a hearse
back to the lab with mother earth
had to give young ferg a verse


a lot of homies cried, due to crimes, homicide
drivin' by, poppin' nines, pakistan, columbine
outta line, pistols barkin' (argh argh), ride or die
write a script, design a line, all i see is dollar signs
you want that pretty flacko? ratchets, designer jackets
the same niggas who jack it
be the first who claim we faggots
my bitch is a movie actress
side bitch won a beauty pageant
got a chick that worked at magic
but i'm so damn fine make a bitch look average
see, my daddy in heaven, right next to ferg's
you know what's up i'm throwin' bucks
loaded lux; put in work"
Throw Sum Mo|Rae Sremmurd|hip-hop-rap-trap|"
ass fat (uh, bust it), yeah, i know
you just got cash? (mm, bust it) blow some mo' (word)
blow some mo' (bust it), blow some mo'
the more you spend it (yeah, bust it), the faster it go (yeah, go)
bad bitches (bust it) on the floor (uh huh)
it's rainin' hundreds (bust it), throw some mo' (okay)
throw some mo' (yeah, bust it), throw some mo' (word?)
throw some mo' (yeah), throw some mo'


slim jxmmi (yeah)
hi, bye, hater (hater), i flood the club with paper (paper)
shorty got a ass, some for now and some for later (delicious)
somethin' like nicki's (do it), dancin' like maliah
i'm throwin' all this money, i'ma fuck around and buy her
i can flick the money all night 'til my wrist tired (tired)
if you put in work, this the night you gon' retire (yeah)
you a bad bitch, i ain't even gon' deny her (no)
she told me, ""throw that money,"" i said, ""make it worth my while""
i'm 'bout to empty out the atm (throw it, throw it, throw it)
she doin' tricks that make a nigga wanna spend (blow it, blow it)
girl, you know you got me fascinated (uh huh)
just keep on dancin' 'til i'm outta paper (never)


ass fat (uh, bust it), yeah, i know
you just got cash? (mm, bust it) blow some mo' (word)
blow some mo' (bust it), blow some mo'
the more you spend it (yeah, bust it), the faster it go (yeah, go)
bad bitches (bust it) on the floor (uh huh)
it's rainin' hundreds (bust it), throw some mo' (okay)
throw some mo' (yeah, bust it), throw some mo' (word?)
throw some mo' (yeah), throw some mo'


franklins (hunnids) rainin' on your body (yeah)
rainin' on your body (hunnids), rainin' on your body (yeah, yeah)
won't you do what i say? start rubbin' on your body
you like hunnids on your body? (hunnids on you)
girl, you need to get naughty
hold up, hold up
her eyes on me
is that your ho? if so, i'ma get her 'fore the night's over
dj play my shit so i'm finna crank up off in the vip zone
see the money go up and she dance on sight
by the end of the night, she on endo
lemme see you make it clap on tempo
lemme see you get low like limbo


ass fat (uh, bust it), yeah, i know
you just got cash? (mm, bust it) blow some mo' (word)
blow some mo' (bust it), blow some mo'
the more you spend it (yeah, bust it), the faster it go (yeah, go)
bad bitches (bust it) on the floor (uh huh)
it's rainin' hundreds (bust it), throw some mo' (okay)
throw some mo' (yeah, bust it), throw some mo' (word?)
throw some mo' (yeah), throw some mo'


thugger!
come here, ho (come here, come here)
mistletoe (ooh wee)
i got birdies (what?)
crows (ooh)
lil bitty bitch wanna jump on the dick
i'm like, ""bool, let's get it, let's get it"" (sheesh)
i got these bitches kissin' on these bitches (yeah)
i can't even count 'em, i fuck by the digits (whew, woo)
swag terrific (what?)
i might fuck this bitch in the kitchen (bih)
baby, don't use dirty dishes (no way)
or else you might whip up a brr (brr)
my neck, my wrist is a brr (woo)
she wan' fuck my dawg, i'm like woof (woof, woof)
panoramic roof, i drop the coupe, boo (damn)
pull up with a bitch, she look like new new (woo)
it's okay if i lie to you, bitch, my swag the truth (woo)
hey, she come right back, like them davins do
fifty thousand, off fifty niggas, no caliber, bitch


ass fat (uh, bust it), yeah, i know
you just got cash? (mm, bust it) blow some mo' (word)
blow some mo' (bust it), blow some mo'
the more you spend it (yeah, bust it), the faster it go (yeah, go)
bad bitches (bust it) on the floor (uh huh)
it's rainin' hundreds (bust it), throw some mo' (okay)
throw some mo' (yeah, bust it), throw some mo' (word?)
throw some mo' (yeah), throw some mo'

"
Dang! (feat. Anderson .Paak)|Mac Miller|hip-hop-rap-trap|"
i can't keep on losing you over complications
gone too soon, wait! we was just hangin'
i can't seem to hold onto, dang
the people that know me best
the key that i won't forget, too soon
i can't keep on losing you, you, you, you, you, you
i can't keep on losing you, you, you, you, you, you


yeah, yeah, yeah
how many mistakes do it take 'til you leave
when i'm left with my hand on my face all red
in the face looking at you like (""wait!"")
i know i ain't a saint, if it ain't too late, well...
(i can't keep on losing you) i run away so fast
but my heart like gold, but it break like glass
know my shit get old when i act so young
baby you so cold, never have no sun
you don't wanna grow up, yeah, that shit no fun
so when i get home, i'mma give you some
make you feel like woo when i hit that drum
yeah the dick ain't free, i don't give no fucks
yeah it's complicated, got you frustrated
get home late and you don't trust me, baby
you way too drunk, you don't know what i'm saying
you can drive my car, don't drive me crazy
complicated, got you frustrated
every single night, i keep you waiting
you say you don't care, is what you saying
we both know that's some bullshit
okay, we be fighting, we be reuniting
kiss me, touch me, tease me, me excited
god, the devil, who is who?
tryna get through to you because...


i can't keep on losing you over complications
gone too soon, wait! we was just hangin'
i guess i need to hold onto, dang
the people that know me best
the key that i won't forget, too soon
i can't keep on losing you


can't keep losing you, i can't keep losing you
can't keep losing you, i can't keep losing you
can't keep losing you, i can't keep losing you
can't keep losing you, i can't keep losing you


well, you can't go away girl, i'mma need you
play your games like they my ticket to an ivy league school
won't get hall of fame dick from a minor league dude
i just eat pussy, other people need food
only got a little time and i ain't tryna spend it
arguing about who ain't giving who attention
starting up the engine, need to reboot
i just eat pussy, other people need food
and i use every bone in my body
to keep on holding on to your trust
i know you don't want nothin' to do with me
but just one more time, let's make love
one more time, it ain't much
fuck 'em all, let's be us, summer's soft sweetness
call late drunk, you hang up
what a mess i made us, sense, i make none
it's complicated, keeping me up late
can't concentrate, you're always on my brain
if it's love, then why the fuck it come with pain?
i just think that's some bullshit
okay, it seems inviting, trust me, she's a titan
this week she like him, next week they fightin'
need protection, all your dresses bulletproof
you're safe with me, girl


i can't keep on losing you
where the hell you going?
where you taking this trip to?
wait!
don't move, don't stay, too
i can't keep on losing you
where the hell you going?
wait!
where the hell you going?


i can't keep on losing you over complications
gone too soon, wait! we was just hangin'
i guess i need to hold onto, dang
the people that know me best
the key that i won't forget, too soon
i can't keep on losing you


can't keep losing you, i can't keep losing you
can't keep losing you, i can't keep losing you
can't keep losing you, i can't keep losing you
can't keep losing you, i can't keep losing you
can't keep losing you, i can't keep losing you
can't keep losing you, i can't keep losing you
can't keep losing you, i can't keep losing you
can't keep losing you, i can't keep losing you"
