name|artist|genre|lyrics

within a few days, he had no more time to see me. he would call and apologize; he was beset by a host of problems, some of which he mentioned, and some of which i heard from other people. most immediately, there was discontent within his organization, the oaau. his having stayed away almost three times as long as he had said he would be gone had sorely tested the morale of even his key members, and there was a general feeling that his interest was insufficient to expect his followers' interest to stay high. i heard from one member that ""a growing disillusion"" could be sensed throughout the organization.

in harlem at large, in the bars and restaurants, on the street corners and stoops, there could be heard more blunt criticism of malcolm x than ever before in his career. there were, variously expressed, two primary complaints. one was that actually malcolm x only talked, but other civil rights organizations were doing. ""all he's ever done was talk, core and sncc and some of them people of dr. king's are out getting beat over the head."" the second major complaint was that malcolm x was himself too confused to be seriously followed any longer. ""he doesn't know what he believes in. no sooner do you hear one thing than he's switched to something else."" the two complaints were not helping the old firebrand malcolm x image any, nor were they generating the local public interest that was badly needed by his small, young oaau.

a court had made it clear that malcolm x and his family would have to vacate the elmhurst house for its return to the adjudged legal owners, elijah muhammad's nation of islam. and other immediate problems which malcolm x faced included finances. among his other expenses, a wife and four daughters had to be supported, along with at least one full-time oaau official. upon his return from africa, our agent for the book had delivered to me for malcolm x a check for a sizable sum; soon afterward malcolm x told me, laughing wryly, ""it's evaporated. i don't know where!""

malcolm x plunged into a welter of activities. he wrote and telephoned dozens of acceptances to invitations to speak, predominantly at colleges and universities -- both to expound his philosophies and to earn the $150-$300 honorariums above traveling expenses. when he was in new york city, he spent all the time he could in his oaau's sparsely furnished office on the mezzanine floor of the hotel theresa, trying to do something about the oaau's knotty problems. ""i'm not exposing our size in numbers,"" he evaded the query of one reporter. ""you know, the strongest part of a tree is the root, and if you expose the root, the tree dies. why, we have many `invisible' members, of all types. unlike other leaders, i've practiced the flexibility to put myself into contact with every kind of negro in the country.""

even at mealtimes, at his favorite twenty two club, or elsewhere in harlem, he could scarcely eat for the people who came up asking for appointments to discuss with him topics ranging from personal problems to his opinions on international issues. it seemed not in him to say ""no"" to such requests. and aides of his, volunteering their time, as often as not had to wait lengthy periods to get his ear for matters important to the oaau, or to himself; often, even then, he most uncharacteristically showed an impatience with their questions or their suggestions, and they chafed visibly. and at least once weekly, generally on sunday evenings, he would address as many negroes as word of mouth and mimeographed advertising could draw to hear him in harlem's audubon ballroom on west 166th street between broadway and st. nicholas avenue, near new york city's famous columbia-presbyterian medical center.

malcolm x for some reason suddenly began to deliver a spate of attacks against elijah muhammad, making more bitter accusations of ""religious fakery"" and ""immorality"" than he ever had. very possibly, malcolm x had grown increasingly incensed by the imminence of the court's deadline for him to have to move his wife and four little daughters from the comfortable home in which they had lived for years in elmhurst. and sister betty was again pregnant. ""a home is really the only thing i've ever provided betty since we've been married,"" he had told me, discussing the court's order, ""and they want to take that away. man, i can't keep on putting her through changes, all she's put up with -- man, i've got to love this woman!""

a rash of death threats were anonymously telephoned to the police, to various newspapers, to the oaau office, and to the family's home in elmhurst. when he went to court again, fighting to keep the house, he was guarded by a phalanx of eight oaau men, twenty uniformed policemen, and twelve plain-clothes detectives. the court's decision was that the order to vacate would not be altered. when malcolm x reached home in long island, one of his followers, telephoning him there, got, instead, a telephone company operator who said that the ol 1-6320 number was ""disconnected."" a carload of his oaau followers, racing to long island, found malcolm x and his family perfectly safe. inquiry of the telephone company revealed that a ""mrs. small"" had called and requested that the service for that number be disconnected, ""for vacation."" the oaau followers drove back to harlem. there was an ensuing confrontation between them and followers of elijah muhammad in front of the black muslim restaurant at 116th street and lenox avenue. the incident wound up with policemen who rushed to the scene finding two guns in the oaau car, and the six oaau men were arrested.

malcolm x had a date to speak in boston, but he was too busy to go, and he sent an oaau assistant who spoke instead. the car returning him to the boston airport was blocked at the east boston tunnel by another car. reportedly, men with knives rushed out of the blockade car, but the malcolm x forces showed a shotgun, and the attackers dispersed.

malcolm x steadily accused the black muslims as the source of the various attacks and threats. ""there is no group in the united states more able to carry out this threat than the black muslims,"" he said. ""i know, because i taught them myself."" asked why he had attacked the black muslims and elijah muhammad when things had seemed to be cooled down, he said, ""i would not have revealed any of this if they had left me alone."" he let himself be photographed in his home holding an automatic carbine rifle with a full double clip of ammunition that he said he kept ready for action against any possible assassination efforts. ""i have taught my wife to use it, and instructed her to fire on anyone, white, black, or yellow, who tries to force his way inside.""

i went to new york city in december for malcolm x's reading of final additions to the manuscript, to include the latest developments. he was further than i had ever seen him from his old assured self, it seemed to me. he kept saying that the press was making light of his statements about the threats on his life. ""they act like i'm jiving!"" he brought up again the saturday evening post editorial. ""you can't trust the publishing people, i don't care what they tell you."" the agent for the book sent to my hotel a contract dealing with foreign publication rights which needed malcolm x's and my signature. i signed it as he observed and handed the pen to him. he looked suspiciously at the contract, and said, ""i had better show this thing to my lawyer,"" and put the contract in his inside coat pocket. driving in harlem about an hour later, he suddenly stopped the car across the street from the 135th street y.m.c.a. building. withdrawing the contract, he signed it, and thrust it to me. ""i'll trust you,"" he said, and drove on.

with christmas approaching, upon an impulse i bought for malcolm x's two oldest daughters two large dolls, with painted brown complexions, the kind of dolls that would ""walk"" when held by the left hand. when malcolm x next came to my room in the hotel wellington, i said, ""i've gotten something for you to take to attallah and qubilah for christmas gifts,"" and i ""walked"" out the dolls. amazement, then a wide grin spread over his face. ""well, what do you know about that? well, how about that!"" he bent to examine the dolls. his expression showed how touched he was. ""you know,"" he said after a while, ""this isn't something i'm proud to say, but i don't think i've ever bought one gift for my children. everything they play with, either betty got it for them, or somebody gave it to them, never me. that's not good, i know it. i've always been too busy.""

in early january, i flew from upstate new york to kennedy airport where i telephoned malcolm x at home and told him that i was waiting for another plane to kansas city to witness the swearing-in of my younger brother george who had recently been elected a kansas state senator. ""tell your brother for me to remember us in the alley,"" malcolm x said. ""tell him that he and all of the other moderate negroes who are getting somewhere need to always remember that it was us extremists who made it possible."" he said that when i was ready to leave kansas, to telephone him saying when i would arrive back in new york, and if he could we could get together. i did this, and he met me at kennedy airport. he had only a little while, he was so pressed, he said; he had to leave that afternoon himself for a speaking engagement which had come up. so i made reservations for the next flight back upstate, then we went outside and sat and talked in his car in a parking lot. he talked about the pressures on him everywhere he turned, and about the frustrations, among them that no one wanted to accept anything relating to him except ""my old `hate' and `violence' image."" he said ""the so-called moderate"" civil rights organizations avoided him as ""too militant"" and the ""so-called militants"" avoided him as ""too moderate."" ""they won't let me turn the corner!"" he once exclaimed, ""i'm caught in a trap!""

in a happier area, we talked about the coming baby. we laughed about the four girls in a row already. ""this one will be the boy,"" he said. he beamed, ""if not, the next one!"" when i said it was close to time for my plane to leave, he said he had to be getting on, too. i said, ""give my best to sister betty,"" he said that he would, we shook hands and i got outside and stood as he backed the blue oldsmobile from its parking space. i called out ""see you!"" and we waved as he started driving away. there was no way to know that it was the last time i would see him alive.

on january 19, malcolm x appeared on the pierre berton television show in canada and said, in response to a question about integration and intermarriage:

""i believe in recognizing every human being as a human being -- neither white, black, brown, or red; and when you are dealing with humanity as a family there's no question of integration or intermarriage. it's just one human being marrying another human being or one human being living around and with another human being. i may say, though, that i don't think it should ever be put upon a black man, i don't think the burden to defend any position should ever be put upon the black man, because it is the white man collectively who has shown that he is hostile toward integration and toward intermarriage and toward these other strides toward oneness. so as a black man and especially as a black american, any stand that i formerly took, i don't think that i would have to defend it because it's still a reaction to the society, and it's a reaction that was produced by the society; and i think that it is the society that produced this that should be attacked, not the reaction that develops among the people who are the victims of that negative society.""

from this, it would be fair to say that one month before his death, malcolm had revised his views on intermarriage to the point where he regarded it as simply a personal matter.

on the 28th of january, malcolm x was on twa's flight no. 9 from new york that landed at about three p.m. in los angeles. a special police intelligence squad saw malcolm x greeted by two close friends, edward bradley and allen jamal, who drove him to the statler-hilton hotel where malcolm x checked into room 1129. said bradley, ""as we entered the lobby, six men came in right after us. i recognized them as black muslims."" when malcolm x returned downstairs to the lobby, he ""practically bumped into the muslim entourage. the muslims were stunned. malcolm's face froze, but he never broke his gait. then, we knew we were facing trouble."" malcolm x's friends drove him to pick up ""two former secretaries of elijah muhammad, who (had) filed paternity suits against him,"" and they went to the office of the colorful los angeles attorney gladys root. mrs. root said that malcolm x made accusations about elijah muhammad's conduct with various former secretaries.

after dinner, malcolm x's two friends drove him back to the hotel. ""black muslims were all over the place,"" bradley related. ""some were in cars and others stood around near the hotel. they had the hotel completely surrounded. malcolm sized up the situation and jumped out of the car. he warned me to watch out and ran into the lobby. he went to his room and remained there for the rest of his stay in los angeles.""

the car in which malcolm x left the hotel, bound for the airport, was followed, said bradley. ""hardly had we got on the freeway when we saw two carloads of black muslims following us. the cars started to pull alongside. malcolm picked up my walking cane and stuck it out of a back window as if it were a rifle. the two cars fell behind. we picked up speed, pulled off the airport ramp, and roared up to the front of the terminal. the police were waiting and malcolm was escorted to the plane through an underground passageway. then i saw malcolm to the plane.""

chicago police were waiting when the plane landed at o'hare airport that night at eight o'clock. driven to the bristol hotel, malcolm x checked in, and the adjoining suite was taken by members of the police force who would keep him under steady guard for the next three days in chicago. malcolm x testified at the office of the attorney general of the state of illinois which had been investigating the nation of islam. another day he appeared on the television program of irv kupcinet; he described attempts that had been made to kill him. he said he had on his desk a letter naming the persons assigned to kill him. when police returned malcolm x to his hotel ""at least fifteen grimfaced negroes (were) loitering nearby."" whispered malcolm x to detective sergeant edward mcclellan, ""those are all black muslims. at least two of them i recognize as being from new york. elijah seems to know every move i make."" later, in his room, he told the detective, ""it's only going to be a matter of time before they catch up with me. i know too much about the muslims. but their threats are not going to stop me from what i am determined to do."" after that night spent in the hotel, malcolm x was police-escorted back to o'hare where he caught a plane to new york city's kennedy airport.

right away, he was served with a court order of eviction from the elmhurst home. he telephoned me upstate. his voice was strained. he told me that he had filed an appeal to the court order, that on the next day he was going to alabama, and thence to england and france for scheduled speeches, and soon after returning he would go to jackson, mississippi, to address the mississippi freedom democratic party, on february 19. then he said -- the first time he had ever voiced to me such an admission -- ""haley, my nerves are shot, my brain's tired."" he said that upon his return from mississippi, he would like to come and spend two or three days in the town where i was, and read the book's manuscript again. ""you say it's a quiet town. just a couple of days of peace and quiet, that's what i need."" i said that he knew he was welcome, but there was no need for him to tax himself reading through the long book again, as it had only a few very minor editing changes since he had only recently read it. ""i just want to read it one more time,"" he said, ""because i don't expect to read it in finished form."" so we made a tentative agreement that the day after his projected return from mississippi, he would fly upstate to visit for a weekend with me. the projected date was the saturday and sunday of february 20-21.

jet magazine reported malcolm x's trip to selma, alabama, on the invitation of two members of the student nonviolent coordinating committee. dr. martin luther king was in a selma jail when malcolm x's arrival sent officials of dr. king's southern christian leadership conference ""into a tailspin."" quickly, the sclc's executive director reverend andrew young and reverend james bevel met with malcolm x, urging him not to incite any incidents and cautioning him that his presence could cause violence. ""he listened with a smile,"" said miss faye bellamy, secretary of the sncc, who accompanied malcolm x to a negro church where he would address a mass meeting. ""remember this: nobody puts words in my mouth,"" he told miss bellamy. he told her that ""in about two weeks"" he planned to start southern recruiting for his harlem-based oaau. at the church where he would speak, malcolm x was seated on the platform next to mrs. martin luther king, to whom he leaned and whispered that he was ""trying to help,"" she told jet. ""he said he wanted to present an alternative; that it might be easier for whites to accept martin's proposals after hearing him (malcolm x). i didn't understand him at first,"" said mrs. king. ""he seemed rather anxious to let martin know he was not causing trouble or making it difficult, but that he was trying to make it easier. . . . later, in the hallway, he reiterated this. he seemed sincere. . . .""

addressing the mass meeting malcolm x reportedly shouted: ""i don't advocate violence, but if a man steps on my toes, i'll step on his."" . . . ""whites better be glad martin luther king is rallying the people because other forces are waiting to take over if he fails.""

returned to new york city, malcolm x soon flew to france. he was scheduled to speak before a congress of african students. but he was formally advised that he would not be permitted to speak and, moreover, that he could consider himself officially barred forever from france as ""an undesirable person."" he was asked to leave -- and he did, fuming with indignation.

he flew on to london, and reporters of the british broadcasting corporation took him on an interviewing tour in smethwick, a town near birmingham with a large colored population. numerous residents raised a storm of criticism that the b.b.c. was a party to a ""fanning of racism"" in the already tension-filled community. on this visit, he spoke also at the london school of economics.

malcolm x returned to new york city on saturday, february 13th. he was asleep with his family when at about a quarter of three the following sunday morning, a terrifying blast awakened them. sister betty would tell me later that malcolm x, barking commands and snatching up screaming, frightened children, got the family safely out of the back door into the yard. someone had thrown flaming molotov cocktail gasoline bombs through the front picture window. it took the fire department an hour to extinguish the flames. half the house was destroyed. malcolm x had no fire insurance.

pregnant, distraught sister betty and the four little daughters went to the home of close friends. malcolm x steeled himself to catch a plane as scheduled that morning to speak in detroit. he wore an open-necked sweater shirt under his suit. immediately afterward, he flew back to new york. monday morning, amid a flurry of emergency re-housing plans for his family, malcolm x was outraged when he learned that elijah muhammad's new york mosque number 7 minister james x had told the press that malcolm x himself had fire-bombed the home ""to get publicity.""

monday night, malcolm x spoke to an audience in the familiar audubon ballroom. if he had possessed the steel nerves not to become rattled in public before, now he was: ""i've reached the end of my rope!"" he shouted to the audience of five hundred. ""i wouldn't care for myself if they would not harm my family!"" he declared flatly, ""my house was bombed by the muslims!"" and he hinted at revenge. ""there are hunters; there are also those who hunt the hunters!""

tuesday, february 16th, malcolm x telephoned me. he spoke very briefly, saying that the complications following the bombing of his home had thrown his plans so awry that he would be unable to visit me upstate on the weekend as he had said he would. he said he had also had to cancel his planned trip to jackson, mississippi, which he was going to try and make later. he said he had to hurry to an appointment, and hung up. i would read later where also on that day, he told a close associate, ""i have been marked for death in the next five days. i have the names of five black muslims who have been chosen to kill me. i will announce them at the meeting."" and malcolm x told a friend that he was going to apply to the police department for a permit to carry a pistol. ""i don't know whether they will let me have one or not, as i served time in prison.""

on thursday he told a reporter, in an interview which did not appear until after his death: ""i'm man enough to tell you that i can't put my finger on exactly what my philosophy is now, but i'm flexible.""

the blackboard in the oaau office counseled members and visitors that ""bro. malcolm speaks thurs. feb. 18, wins station, 10:30 p.m."" earlier thursday, malcolm x discussed locating another home with a real estate dealer. on friday, he had an appointment with gordon parks, the life magazine photographer-author whom he had long admired and respected. ""he appeared calm and somewhat resplendent with his goatee and astrakhan hat,"" parks would report later in life. ""much of the old hostility and bitterness seemed to have left him, but the fire and confidence were still there."" malcolm x, speaking of the old mosque number 7 days, said, ""that was a bad scene, brother. the sickness and madness of those days -- i'm glad to be free of them. it's a time for martyrs now. and if i'm to be one, it will be in the cause of brotherhood. that's the only thing that can save this country. i've learned it the hard way -- but i've learned it. . . .""

parks asked malcolm x if it was really true that killers were after him. ""it's as true as we are standing here,"" malcolm x said. ""they've tried it twice in the last two weeks."" parks asked him about police protection, and malcolm x laughed, ""brother, nobody can protect you from a muslim but a muslim -- or someone trained in muslim tactics. i know. i invented many of those tactics.""

recalling the incident of the young white college girl who had come to the black muslim restaurant and asked ""what can i do?"" and he told her ""nothing,"" and she left in tears, malcolm x told gordon parks, ""well, i've lived to regret that incident. in many parts of the african continent i saw white students helping black people. something like this kills a lot of argument. i did many things as a muslim that i'm sorry for now. i was a zombie then -- like all muslims -- i was hypnotized, pointed in a certain direction and told to march. well, i guess a man's entitled to make a fool of himself if he's ready to pay the cost. it cost me twelve years.""

saturday morning, he drove sister betty to see a real estate man. the house that the man then showed them that malcolm x particularly liked, in a predominantly jewish neighborhood also on long island, required a $3000 down payment. sister betty indicated her approval, too, and malcolm x told the real estate man he thought they would take it. driving sister betty back to the friends' home where she was staying with the children, they estimated that it would cost them about another $1000 to make the move. he stayed until mid-afternoon with sister betty at the friends' home, talking. he told her that he realized that she had been under protracted great strain, and that he was sorry about it. when he got his hat to leave, to drive into manhattan, standing in the hallway, he told sister betty, ""we'll all be together. i want my family with me. families shouldn't be separated. i'll never make another long trip without you. we'll get somebody to keep the children. i'll never leave you so long again.""

""i couldn't help but just break out grinning,"" sister betty would later tell me.

she figured that he must have stopped at a nearby drugstore to use the telephone booth when i later told her that malcolm x had telephoned me upstate at about 3:30 that afternoon.

for the first time in nearly two years, i did not recognize immediately that the voice on the other end of the phone belonged to malcolm x. he sounded as if he had a heavy, deep cold. he told me that in the middle of the night he and some friends had helped a moving company's men take out of the other house all of the family's furniture and other belongings salvageable after the fire-bombing -- before a sheriff's eviction party would set the things out on the sidewalk. ""betty and i have been looking at a house we want to buy"" -- he tried a chuckle -- ""you know nobody's going to rent, not to me, these days!"" he said, ""all i've got is about $150,"" and that he needed a $3000 down payment plus $1000 moving costs; he asked if i thought the publisher would advance him $4000 against the projected profits from the book. i said that when our agent's offices opened on monday morning, i would telephone and i knew that he would query the publisher to see if it couldn't be arranged, then monday night i would call him back and let him know.

he said that he and sister betty had decided that although they were going to pay for the house, to avoid possible trouble they had gotten the agreement of his sister ella who lived in boston to let the house be bought in her name. he said that he still owed $1500 to his sister ella which she had loaned him to make one trip abroad. eventually they would change the house's title into sister betty's name, he said, or maybe into the name of their oldest daughter, attilah.

he digressed on the dangers he faced. ""but, you know, i'm going to tell you something, brother -- the more i keep thinking about this thing, the things that have been happening lately, i'm not all that sure it's the muslims. i know what they can do, and what they can't, and they can't do some of the stuff recently going on. now, i'm going to tell you, the more i keep thinking about what happened to me in france, i think i'm going to quit saying it's the muslims.""

then -- it seemed to me such an odd, abrupt change of subject: ""you know, i'm glad i've been the first to establish official ties between afro-americans and our blood brothers in africa."" and saying good-bye, he hung up.

after that telephone call, malcolm x drove on into manhattan and to the new york hilton hotel between 53rd and 54th streets at rockefeller center. he checked the blue oldsmobile into the hotel garage and then, in the lobby, he checked himself in and was assigned a twelfth-floor room, to which a bellman accompanied him.

soon some negro men entered the giant hotel's busy lobby.

they began asking various bellmen what room malcolm x was in. the bellmen, of course, never would answer that question concerning any guest -- and considering that it was malcolm x whom practically everyone who read new york city newspapers knew was receiving constant death threats, the bellmen quickly notified the hotel's security chief. from then until malcolm x checked out the next day, extra security vigilance was continuously maintained on the twelfth floor. during that time, malcolm x left the room only once, to have dinner in the hotel's lobby-level, dimly lit bourbon room.

sunday morning at nine o'clock, sister betty in long island was surprised when her husband telephoned her and asked if she felt it would be too much trouble for her to get all of the four children dressed and bring them to the two o'clock meeting that afternoon at the audubon ballroom in harlem. she said, ""of course it won't!"" on saturday he had told her that she couldn't come to the meeting. he said to her, ""you know what happened an hour ago? exactly at eight o'clock, the phone woke me up. some man said, `wake up, brother' and hung up."" malcolm x said good-bye to sister betty.

and four hours later, malcolm x left his room and took an elevator down to the lobby, where he checked out. he got his car and in the clear, warm midday of sunday, february 21, he drove uptown to the audubon ballroom.

the audubon ballroom, between broadway and st. nicholas avenue, on the south side of west 166th street, is a two-story building frequently rented for dances, organization functions, and other affairs. a dark, slender, pretty young lady, occupationally a receptionist and avocationally a hardworking oaau assistant to malcolm x, has since told me that she arrived early, about 1:30 p.m., having some preliminary work to do. entering, she saw that the usual four hundred wooden chairs had been set up, with aisles on either side, but no center aisle; the young lady (she wishes to be nameless) noticed that several people were already seated in the front rows, but she gave it no thought since some always came early, liking to get seats up close to the stage, to savor to the fullest the dramatic orator malcolm x. on the stage, behind the speaker's stand, were eight straight brown chairs arranged in a row and behind it was the stage's painted backdrop, a mural of a restful country scene. the young lady's responsibilities for this day had included making arrangements and subsequent confirmations with the scheduled co-speaker, the reverend milton galamison, the militant brooklyn presbyterian who in 1964 had led the two one-day negro boycotts in new york city public schools, protesting ""racial imbalance."" she had similarly made arrangements with some other prominent negroes who were due to appeal to the audience for their maximum possible contributions to aid the work of malcolm x and his organization.

the people who entered the ballroom were not searched at the door. in recent weeks, malcolm x had become irritable about this, saying ""it makes people uncomfortable"" and that it reminded him of elijah muhammad. ""if i can't be safe among my own kind, where can i be?"" he had once said testily. for this day, also, he had ordered the press -- as such -- barred, white or black. he was angry at what he interpreted as ""slanted"" press treatment recently; he felt especially that the newspapers had not taken seriously his statements of the personal danger he was in. united press international reporter stanley scott, a negro, had been admitted, he later said, when a malcolm lieutenant decided, ""as a negro, you will be allowed to enter as a citizen if you like, but you must remove your press badge."" the same criterion had applied to wmca newsman hugh simpson. both he and scott came early enough so that they obtained seats up near the stage.

malcolm x entered the ballroom at shortly before two o'clock, trudging heavily instead of with his usual lithe strides, his young lady assistant has told me. by this time several other of his assistants were filtering in and out of the small anteroom alongside the stage. he sat down sideways on a chair, his long legs folded around its bottom, and he leaned one elbow on a kind of counter before a rather rickety make-up mirror that entertainers used when dances were held in the ballroom. he wore a dark suit, white shirt and narrow dark tie. he said to a little group of his assistants that he wasn't going to talk about his personal troubles, ""i don't want that to be the reason for anyone to come to hear me."" he stood up and paced about the little room. he said he was going to state that he had been hasty to accuse the black muslims of bombing his home. ""things have happened since that are bigger than what they can do. i know what they can do. things have gone beyond that.""

those in the anteroom could hear the sounds of the enlarging audience outside taking seats. ""the way i feel, i ought not to go out there at all today,"" malcolm x said. ""in fact, i'm going to ease some of this tension by telling the black man not to fight himself -- that's all a part of the white man's big maneuver, to keep us fighting among ourselves, against each other. i'm not fighting anyone, that's not what we're here for."" he kept glancing at his wrist watch, anticipating the arrival of reverend galamison. ""whenever you make any appointment with a minister,"" he said to his young lady assistant, ""you have to call them two or three hours before time, because they will change their mind. this is typical of ministers.""

""i felt bad, i felt that it was my fault,"" the young lady told me. ""it was time for the meeting to start, too."" she turned to malcolm x's stalwart assistant benjamin x, known as a highly able speaker himself. ""brother, will you speak?"" she asked -- then, turning to malcolm x, ""is it all right if he speaks? and maybe he could introduce you."" malcolm x abruptly whirled on her, and barked, ""you know you shouldn't ask me right in front of him!"" then, collecting himself quickly, he said ""okay,"" brother benjamin x asked how long he should speak. malcolm x said, glancing again at his wristwatch, ""make it half an hour."" and brother benjamin x went through the door leading onto the stage. they heard him expertly exhorting the audience about what is needed today by ""the black man here in these united states.""

the reverend galamison and other notables due hadn't arrived by three o'clock. ""brother malcolm looked so disappointed,"" the young lady says. ""he said to me `i don't think any of them are coming, either.' i felt so terrible for him. it did seem as if no one cared. i told him `oh, don't worry, they're just late, they'll be here.'"" (it was also reported by another source that galamison, unable to come to the meeting, did telephone earlier, and that malcolm x was told of this before he went out to speak.)

then brother benjamin x's half-hour was up, and the young lady and malcolm x, alone back there in the anteroom, could hear him entering the introduction: ""and now, without further remarks, i present to you one who is willing to put himself on the line for you, a man who would give his life for you -- i want you to hear, listen, to understand -- one who is a trojan for the black man!""

applause rose from the audience; at the anteroom door, malcolm x turned and looked back at his young lady assistant. ""you'll have to forgive me for raising my voice to you -- i'm just about at my wit's end.""

""oh, don't mention it!"" she said quickly, ""i understand.""

his voice sounded far away, ""i wonder if anybody really understands -- "" and he walked out onto the stage, into the applause, smiling and nodding at brother benjamin x who passed him en route to the anteroom.

the young lady had picked up some paperwork she had to do when benjamin x came in, perspiring. she patted his hand, saying, ""that was good!"" through the anteroom door, just ajar, she and benjamin x heard the applause diminishing, then the familiar ringing greeting, ""asalaikum, brothers and sisters!""

""asalaikum salaam!"" some in the audience responded.

about eight rows of seats from the front, then, a disturbance occurred. in a sudden scuffling, a man's voice was raised angrily, ""take your hand out of my pocket!"" the entire audience was swiveling to look. ""hold it! hold it! don't get excited,"" malcolm x said crisply, ""let's cool it, brothers -- ""

with his own attention distracted, it is possible that he never saw the gunmen. one woman who was seated near the front says. ""the commotion back there diverted me just for an instant, then i turned back to look at malcolm x just in time to see at least three men in the front row stand and take aim and start firing simultaneously. it looked like a firing squad."" numerous persons later said they saw two men rushing toward the stage, one with a shotgun, the other with two revolvers. said u.p.i. reporter stanley scott: ""shots rang out. men, women and children ran for cover. they stretched out on the floor and ducked under tables."" radio station wmca reporter hugh simpson said, ""then i heard this muffled sound, i saw malcolm hit with his hands still raised, then he fell back over the chairs behind him. everybody was shouting. i saw one man firing a gun from under his coat behind me as i hit it , too. he was firing like he was in some western, running backward toward the door and firing at the same time.""

the young lady who was in the backstage anteroom told me, ""it sounded like an army had taken over. somehow, i knew. i wouldn't go and look. i wanted to remember him as he was.""

malcolm x's hand flew to his chest as the first of sixteen shotgun pellets or revolver slugs hit him. then the other hand flew up. the middle finger of the left hand was bullet-shattered, and blood gushed from his goatee. he clutched his chest. his big body suddenly fell back stiffly, knocking over two chairs; his head struck the stage floor with a thud.

in the bedlam of shouting, screaming, running people, some ran toward the stage. among them sister betty scrambled up from where she had thrown her body over her children, who were shrieking; she ran crying hysterically, ""my husband! they're killing my husband!"" an unidentified photographer snapped shots of malcolm x supine on the stage floor with people bent over him snatching apart his bloody shirt, loosening his tie, trying to give him mouth-to-mouth artificial respiration, first a woman, then a man. said the woman, who identified herself only as a registered nurse, ""i don't know how i got up on the stage, but i threw myself down on who i thought was malcolm -- but it wasn't. i was willing to die for the man, i would have taken the bullets myself; then i saw malcolm, and the firing had stopped, and i tried to give him artificial respiration."" then sister betty came through the people, herself a nurse, and people recognizing her moved back; she fell on her knees looking down on his bare, bullet-pocked chest, sobbing, ""they killed him!""

patrolman thomas hoy, 22, was stationed outside the audubon ballroom entrance. ""i heard the shooting and the place exploded.""

he rushed inside, he saw malcolm x lying on the stage, and then some people chasing a man. patrolman hoy ""grabbed the suspect.""

louis michaux, the owner of the nationalist memorial bookstore at 125th street and seventh avenue in harlem, said, ""i was arriving late at the meeting where malcolm x had invited me, i met a large number of people rushing out.""

sergeant alvin aronoff and patrolman louis angelos happened to be cruising by in their radio car when they heard shots. ""when we got there,"" said aronoff, ""the crowds were pushing out and screaming `malcolm's been shot!' and `get 'im, get 'im, don't let him go!'"" the two policemen grabbed by the arms a negro who was being kicked as he tried to escape. firing a warning shot into the air, the policemen pushed the man into their police car, not wanting the angry crowd to close in, and drove him quickly to the police station.

someone had run up to the columbia-presbyterian hospital's vanderbilt clinic emergency entrance at 167th street and grabbed a poles-and-canvas stretcher and brought it back to the audubon ballroom stage. malcolm x was put on the stretcher and an unidentified photographer got a macabre picture of him, with his mouth open and his teeth bared, as men rushed him up to the hospital clinic emergency entrance. a hospital spokesman said later that it was about 3:15 p.m. when malcolm x reached a third-floor operating room. he was ""either dead, or in a death-appearing state,"" said the spokesman.

a team of surgeons cut through his chest to attempt to massage the heart. the effort was abandoned at 3:30 p.m.

reporters who had descended upon the hospital office fired questions at the spokesman, who kept saying brusquely, ""i don't know."" then he took the elevator upstairs to the emergency operating room. a small crowd of friends and sister betty had also pushed into the hospital office when the hospital spokesman returned. collecting himself, he made an announcement: ""the gentleman you know as malcolm x is dead. he died from gunshot wounds. he was apparently dead before he got here. he was shot in the chest several times, and once in the cheek.""

the group filed out of the hospital office. the negro men were visibly fighting their emotions; one kept smashing his fist into the other cupped palm. among the women, many were openly crying.

moments after the news flashed throughout harlem (and throughout the entire world), a crowd began to gather outside the hotel theresa where malcolm x's oaau had its headquarters. they learned over transistor radios that the man whom the two policemen had taken from the murder scene initially identified himself as thomas hagan, 22 (he was later identified as talmadge hayer), in whose right trousers pocket the policemen had found a .45 caliber cartridge clip containing four unused cartridges, and then at jewish memorial hospital doctors had reported that hayer had been shot in the left thigh, his forehead was bruised and his body was beaten. ""if we hadn't gotten him away, they would have kicked him to death,"" sergeant aronoff had said, and hayer had been taken to the bellevue hospital prison ward.

by five p.m., the crowd in front of the theresa hotel had been quietly, carefully dispersed, and the black muslim mosque number 7 and its restaurant around the corner, at 116th street and lenox avenue, had been ordered closed as a precautionary measure, on the orders of the local 28th precinct's captain lloyd sealy. new york city's first negro to command a precinct. when reporters telephoned the black muslim restaurant, a man's voice stated, ""no one is available to make any statement."" when the oaau office in the theresa hotel was tried, the telephone kept ringing, unanswered. precinct captain sealy soon appeared, walking by himself along 125th street, swinging his nightstick and conversing with people he met.

